,CNV_Proteomics,CNV_Transcriptomics,Transcriptomics_Proteomics
SEPP1,-0.0404106343197,0.203570914972,0.103516577608
SEPSECS,0.391917821853,0.605797782643,0.547434191534
SEPT1,-0.0524230939891,0.0137468961478,0.35667347975
SEPT10,0.131496057566,0.319678413079,0.402664386562
SEPT11,0.0922944383473,0.275118281063,0.436373122875
SEPT2,0.145734171632,0.590668246903,0.126858758048
SEPT4,-0.0517705562652,0.00606619270981,0.39393158024
SEPT6,0.0250629088859,0.078404858316,0.697028621612
SEPT7,0.140236179593,0.355072364689,0.339657919465
SEPT8,0.170460256302,0.363484177878,0.417819596854
SEPT9,0.236365562024,0.295519665448,0.513791624225
SEPW1,0.345487939869,0.495646766948,0.46729924099
SERBP1,0.178053503373,0.505506466092,0.313380144636
SERF2,0.278269749356,0.37798346297,0.36982877315
SERINC1,0.26003674927,0.435099399551,0.275271240141
SERPINA1,-0.0193272045631,0.0416805577681,0.0836648009545
SERPINA10,0.0694411380931,0.0943652227382,-0.0679567235152
SERPINA3,-0.00385050407713,0.160397900396,0.157372103317
SERPINA4,0.024048035963,0.137372032667,-0.0366757805358
SERPINA5,-0.0251058589915,0.0973100865755,0.50791831872
SERPINA6,-0.0557632772249,0.0377223007627,0.100600744555
SERPINA7,0.0717918471761,0.0784704865239,-0.0389510763965
SERPINB1,0.228525398729,0.266877344835,0.71431663179
SERPINB5,0.0905381983644,0.113044002769,0.767933616788
SERPINB6,0.195050522788,0.267342906306,0.674694189153
SERPINB8,0.124687377267,0.321774837688,0.383678780399
SERPINB9,0.0710622446077,0.173610798556,0.570327140433
SERPINC1,0.0604210219884,0.0895577070366,0.039540052447
SERPIND1,0.0634501380119,-0.0157138073199,0.0876028527501
SERPINE2,0.0379629458273,0.00133387873366,0.623511121795
SERPINF1,-0.0597596909371,0.0136375495296,0.317964235037
SERPINF2,0.0457177910043,0.280178530486,-0.00112316836852
SERPING1,0.0469601924236,0.050115229149,0.210589939069
SERPINH1,0.152846439088,0.253566462724,0.596926643081
SET,0.331570514509,0.563552697134,0.375311528101
SETD1A,0.24172126336,0.351711764441,0.17300273663
SETD2,0.261038525184,0.617987890436,0.342982218862
SETD3,0.367020345023,0.661756820111,0.464590207874
SETD7,0.304854741703,0.393599093732,0.530693224821
SETDB1,0.209838631734,0.625461866144,0.405564639855
SETMAR,0.374631462318,0.476750554006,0.514294802292
SETX,0.244945789899,0.518942968796,0.239277704841
SF1,0.181936185809,0.3618528101,0.317130966201
SF3A1,-0.0269883547652,0.533147716487,0.116338629044
SF3A2,0.101382310693,0.244981526519,0.113896881762
SF3A3,0.0285627185929,0.611097103409,0.165444805233
SF3B1,0.167209210334,0.448413433593,0.20358314422
SF3B2,0.144956063125,0.607873826602,0.316656126321
SF3B3,0.160178147656,0.482038659215,0.29266307741
SF3B4,0.227010889937,0.44874257079,0.273985547232
SF3B5,0.0166768460367,0.362482212803,0.0382647642062
SFN,0.238178895347,0.220831755981,0.683665883677
SFPQ,0.0824371999295,0.311146004419,0.239120307738
SFRP1,0.0778392240724,0.142613794548,0.669047480385
SFRP2,0.130277842088,0.090081280025,0.685905961664
SFRP4,-0.0797154934216,-0.0415893829767,0.616248709606
SFSWAP,0.276291777988,0.50437303514,0.474546410714
SFT2D3,0.212783612302,0.540022202615,0.325407287005
SFXN1,0.469496331308,0.505808738016,0.587409488929
SFXN2,0.292114574374,0.319169427253,0.728845119413
SFXN3,0.19906742817,0.275317982614,0.629430928382
SFXN4,0.0900303365738,0.433251150211,0.182562170832
SFXN5,-0.132213374835,0.112842133363,0.542585441167
SGCB,0.0236372746885,0.305557797413,0.212580299619
SGCD,0.115091454412,0.115349402866,0.435902512384
SGCE,-0.0350162761131,0.184524288139,0.214668013076
SGPL1,0.243953100368,0.475755252504,0.533340692789
SGSH,0.177257648986,0.429014037278,0.376187952769
SGTA,0.264587878141,0.339609253458,0.481822470266
SH2B1,0.248543725139,0.317022596214,0.578062788587
SH2D4A,0.45039901845,0.485139575139,0.845979295921
SH3BGRL,0.0237110520708,0.0436318149716,0.665403788463
SH3BGRL2,0.108616396409,0.220681264971,0.526739403456
SH3BGRL3,0.249529959728,0.301047907502,0.403600350662
SH3BP1,0.181334679463,0.362616209612,0.483672755283
SH3BP4,0.207504797557,0.377950517995,0.788178354772
SH3D19,0.329247126671,0.56873801409,0.502936575567
SH3GL1,0.153030279683,0.298930627578,0.373446431872
SH3GLB1,0.199159485902,0.511199143407,0.516274777969
SH3GLB2,0.25822815872,0.440702317543,0.516782206522
SH3KBP1,-0.00883873071859,0.0671021713669,0.504702957384
SH3PXD2B,0.0880853984771,0.193371388443,0.49910750466
SHARPIN,0.363347009028,0.65438678223,0.315533238098
SHBG,0.0940988091218,0.297785051183,-0.0339911777078
SHC1,0.214126652161,0.274940654412,0.406311615426
SHMT1,0.281175531952,0.379295232453,0.640568486618
SHMT2,0.252128757334,0.357942686627,0.629232876152
SHOC2,0.181080325832,0.396978523604,0.456132673552
SHPK,0.268139912153,0.51866366647,0.435337261891
SHROOM3,0.21408614063,0.395655731536,0.432320380499
SIAE,0.215666092978,0.354038233415,0.51991835829
SIGIRR,0.305386395209,0.42560007549,0.584228147797
SIGLEC1,0.244153325611,0.142572913329,0.487663447909
SIGMAR1,0.271783082436,0.513678712357,0.345291113066
SIL1,0.102348813563,0.495954859033,0.34703690405
SIN3A,0.273417115184,0.654111228546,0.337859322236
SIN3B,0.294246295174,0.660820256859,0.387385204184
SIPA1,0.0850904199966,0.203174272521,0.259840437894
SIPA1L1,0.359585764802,0.540374324323,0.508737801392
SIPA1L3,0.304576223414,0.590459128928,0.487510374145
SIRPA,0.197022436035,0.218742732149,0.657353084234
SIRT1,0.172600841722,0.536250755919,0.417023086558
SIRT2,0.235396733561,0.60035232203,0.35219279412
SIRT3,0.347482550582,0.57306284522,0.553324449334
SIRT5,0.317591700768,0.533698829738,0.618924669596
SKAP2,-0.105360616782,0.14495457716,0.292107609218
SKIV2L,0.0057518414992,0.553507738516,0.0964430600079
SKIV2L2,0.188373491229,0.589429948806,0.239850051278
SKP1,0.14635030621,0.510520366065,0.185979225443
SLAIN2,0.26095267894,0.450891062258,0.347838816349
SLBP,0.451161107262,0.673385459466,0.638028383224
SLC11A2,0.124329934594,0.480380223155,0.309164111412
SLC12A2,0.140629911962,0.255560072351,0.618739761108
SLC12A4,0.192629434429,0.286429221579,0.28747250422
SLC12A7,0.251490426657,0.441297030145,0.403738547178
SLC12A9,0.184254845261,0.627045187781,0.266668397858
SLC16A1,0.168570092378,0.116486928698,0.535914868234
SLC16A3,0.125899283452,0.157029678609,0.435546688586
SLC1A4,-0.100262694443,-0.100261214716,0.58380573421
SLC1A5,0.296617327702,0.312013814596,0.514889445074
SLC20A2,0.383252509327,0.595318440573,0.527230723118
SLC25A1,0.31976613225,0.413030320268,0.550260923688
SLC25A10,0.441487409812,0.458235670714,0.580665236038
SLC25A11,0.32402305302,0.514061358968,0.457362139578
SLC25A12,0.209265587194,0.287164744222,0.558713987579
SLC25A13,0.425932581663,0.502233891258,0.604846051234
SLC25A15,0.196601281811,0.472976578215,0.538414934255
SLC25A19,0.401262305535,0.59442622533,0.575877261463
SLC25A20,0.26155428713,0.47590599002,0.582916160379
SLC25A22,0.383920569571,0.47272965968,0.503047117299
SLC25A24,0.207808716455,0.284573026268,0.427436747864
SLC25A29,0.316142636915,0.52568568631,0.449830122185
SLC25A3,0.465286422521,0.584490085086,0.376515743588
SLC25A35,0.147117692867,0.347030282352,0.661927103247
SLC25A36,0.00431900634641,0.500024483484,0.077307511817
SLC25A4,0.28084286105,0.410413211463,0.537582307389
SLC25A40,0.255362439025,0.352961830268,0.352110947397
SLC25A46,0.181797438006,0.555370643701,0.278034986219
SLC25A5,0.157599784759,0.141834854313,0.468287912495
SLC25A6,0.0844187459929,0.14592959156,0.350359068774
SLC26A2,0.217668073359,0.281567747652,0.548190828298
SLC27A1,0.236163916445,0.414218972274,0.691109196562
SLC27A2,0.189816317185,0.329640214025,0.624305664277
SLC27A3,0.0972562854594,0.126476170126,0.555314116344
SLC27A4,0.257203706863,0.361237745748,0.416456693157
SLC29A1,0.354501244661,0.457009995467,0.477346354121
SLC2A1,0.253642760154,0.263749260012,0.586509185945
SLC30A1,0.224157215967,0.343775058193,0.410927705041
SLC30A6,-0.113133725255,0.538419844099,0.0336047532965
SLC30A7,0.150142168195,0.402663442979,0.446613785688
SLC30A9,0.204207964592,0.62007625215,0.251815098306
SLC33A1,0.237194827394,0.436320288004,0.314529114443
SLC34A2,0.223450471137,0.170543751999,0.508861839907
SLC35A2,0.117709234582,0.25128298255,0.366307303866
SLC35B2,0.372656926669,0.601777740254,0.403784841367
SLC35E1,0.31571081939,0.670861763188,0.384786929509
SLC38A1,0.135224261185,0.441620569332,0.407010594144
SLC38A10,0.148373550074,0.427265731885,0.372363583398
SLC39A10,0.183097443743,0.111695481836,0.556835449922
SLC39A11,0.11824120013,0.321159426359,0.452690065314
SLC39A14,0.177675383271,0.419880935548,0.514421021468
SLC39A6,0.190928729217,0.287861080436,0.458227803217
SLC39A7,0.236798483603,0.553225636003,0.367529889885
SLC3A2,0.111400798332,0.257163509056,0.321439929113
SLC41A3,0.185408708053,0.413736803234,0.526708799804
SLC44A1,0.253178757599,0.404815870866,0.445373134656
SLC44A2,0.269401738635,0.557798226647,0.525477903364
SLC44A4,0.0587675100221,-0.0103503488579,0.588396759474
SLC4A1,0.0641805584911,0.0636623911864,0.0746728367816
SLC4A1AP,0.222561042587,0.569816236111,0.239372797191
SLC4A2,0.353784025792,0.56427008715,0.371211628359
SLC4A7,0.253037968565,0.31972816784,0.60916559867
SLC7A1,0.295262551835,0.414404834852,0.409556947771
SLC7A5,0.359039483951,0.373077165075,0.702423561868
SLC9A1,0.152004025489,0.282215224656,0.407098566678
SLC9A3R1,0.155701597311,0.214698540631,0.762351444398
SLC9A3R2,0.19261578526,0.336615025684,0.641020377967
SLFN11,0.0101197124615,0.0793142658963,0.629034741772
SLFN5,0.0898108993962,0.233476830461,0.654134998845
SLIRP,-0.03687647075,0.387338196474,0.0937739625306
SLK,0.435747324392,0.387846882456,0.326785944486
SLMAP,0.246943108643,0.553903838929,0.353427710616
SLPI,0.0558488442382,0.013789822931,0.632583706819
SLTM,0.101703284201,0.486235935874,0.209953763584
SLU7,0.237247684282,0.761754816565,0.266468713143
SMAD1,0.334153274309,0.526846082982,0.561838762564
SMAD2,0.342547681008,0.733344743922,0.354457616387
SMAD3,0.210751961684,0.451751039578,0.515548330617
SMAD4,0.37168979823,0.675192244725,0.419200129656
SMAP1,0.326724860959,0.637603604971,0.376524513234
SMAP2,0.205770008994,0.304499553269,0.511559100783
SMARCA1,-0.0287966795866,0.154599866455,0.692058577897
SMARCA2,0.285220898505,0.418607472606,0.607752601116
SMARCA4,0.174180489297,0.618381185522,0.313622426666
SMARCA5,0.0316073264777,0.543289334526,0.0909858029724
SMARCAD1,0.197941496954,0.538789818079,0.424486404022
SMARCAL1,0.319335088393,0.655979283773,0.415249571369
SMARCB1,-0.136399607774,0.572535689592,0.0132791685464
SMARCC1,0.192827068983,0.520414703048,0.319542598088
SMARCC2,0.329873072882,0.58198310152,0.476560206787
SMARCD1,0.243891830816,0.555390464246,0.498076524507
SMARCD2,0.0819303057535,0.563263759514,0.095079161142
SMARCD3,0.0507756994996,0.267255280815,0.348446351202
SMARCE1,0.0133685150919,0.606757588236,0.0717988622932
SMC1A,-0.00552305940787,0.184491447302,0.107773801322
SMC2,0.151317939525,0.3928799009,0.459157958208
SMC3,0.170522143725,0.379896054211,0.15093981485
SMC4,0.107163535969,0.39415724379,0.383244057401
SMC5,0.030290128728,0.500546735673,0.0483861834001
SMC6,0.160431600809,0.482121027065,0.336647141798
SMCHD1,0.398043779431,0.581114288042,0.463222599137
SMG1,0.115407677798,0.403032194413,0.173889992213
SMG5,0.191393648667,0.244630675135,0.299673594233
SMG6,0.132928630688,0.5513030384,0.284460130556
SMG7,0.293184065718,0.487624662799,0.285641423371
SMG8,0.165201626234,0.604302620199,0.221263548698
SMG9,0.36072173477,0.65783874286,0.476010158753
SMNDC1,0.156007997687,0.434825964914,0.224136832114
SMOC2,-0.0609325043383,0.0312251025347,0.492604062527
SMPD4,0.110883608508,0.51278151036,0.198654538097
SMPDL3B,0.263534913685,0.346994473872,0.59681919813
SMS,0.151716643398,0.120915094505,0.486277507647
SMTN,0.149684844224,0.396686505209,0.321484671512
SMU1,0.147567371964,0.732235652906,0.282134552271
SMUG1,0.308235519788,0.60978602937,0.316173102598
SMYD2,0.253729847654,0.45109358808,0.554556109969
SMYD3,0.295075351636,0.300771019442,0.547131762356
SMYD5,0.245020607102,0.52699554234,0.397849954124
SNAP23,0.346385415542,0.463129665129,0.376079250905
SNAP29,0.432112574053,0.595663430239,0.566738445757
SNAPIN,0.140997840349,0.432190973038,0.182101387194
SNCA,0.155659524014,0.100211617179,0.344580247794
SNCG,0.173484538196,0.25890021317,0.75889962944
SND1,0.306043620111,0.43730468635,0.48814610134
SNF8,0.188168027916,0.606329405015,0.248720985813
SNIP1,0.398768216691,0.677104613957,0.379335930715
SNRNP200,0.139704020816,0.355346234765,0.326240561061
SNRNP27,0.165337456431,0.384322054378,0.127835135222
SNRNP40,0.0511432413242,0.623459935645,0.203150223011
SNRNP70,-0.00459419759133,0.281180349877,0.292871983163
SNRPA,0.104326503916,0.166882060678,0.167264130688
SNRPA1,0.0601933494329,0.48556709889,0.159634651346
SNRPB2,0.0447268960149,0.47911351723,0.124131800643
SNRPC,0.08284874771,0.554684451689,0.0820443217567
SNRPD1,0.114744463464,0.50363255815,0.138472569955
SNRPD2,0.00538650346851,0.415460801437,0.166599583776
SNRPD3,-0.0488120995743,0.613998574097,-0.0687149999554
SNRPE,-0.0108896680416,0.389815260805,0.0758453609349
SNRPF,0.177364748304,0.498658143662,0.211789315805
SNRPG,0.118976192508,0.185265194839,0.0585272415735
SNTB1,0.185608938232,0.229446836796,0.699271812503
SNTB2,0.0597481323087,0.282494083787,0.253864396788
SNUPN,0.354148245881,0.671820459815,0.472005451776
SNW1,0.146505656477,0.61101015505,0.224290037666
SNX1,0.344274398552,0.632956682977,0.428209124417
SNX12,0.0358465834134,0.159674314441,0.515370941789
SNX17,0.0960067846428,0.513900809588,0.139473185534
SNX18,0.190718564761,0.436392269167,0.424513098907
SNX2,0.364067085653,0.503518860593,0.449126797692
SNX21,0.166084811107,0.489886528686,0.394995690186
SNX27,0.291392605452,0.467031389605,0.392212253476
SNX29,0.23046135641,0.348715840315,0.382418806987
SNX3,0.368793568317,0.580710671072,0.363517168813
SNX30,0.297114612948,0.507950589639,0.46084366415
SNX33,0.300061472585,0.561204605862,0.494098188655
SNX4,0.14816542132,0.467004712073,0.233795000838
SNX5,0.221223993504,0.598170814124,0.301506033916
SNX6,0.11492962468,0.46174090356,0.202541257229
SNX7,0.164976221259,0.256336721044,0.707237617181
SNX8,0.230299807229,0.4210730659,0.361869573189
SNX9,0.276470510439,0.450949638276,0.551118466716
SOAT1,-0.0630034494851,0.086724505556,0.527383350327
SOD1,0.244788750409,0.391078205839,0.426173817861
SOD2,0.0699472804673,0.135006495368,0.664064950766
SOD3,0.14483789698,0.0281528304603,0.336440300905
SON,0.171347820471,0.43469237387,0.145238792561
SORBS1,0.0788232101875,0.181480798879,0.392359915141
SORBS2,-0.0310431417042,0.0845526013313,0.495195036498
SORBS3,0.115375559558,0.414799977519,0.272396178256
SORD,0.29460351528,0.397493419638,0.692588314255
SORL1,0.23947680225,0.348608552413,0.614046710424
SORT1,0.237479398486,0.339069904496,0.542737342428
SOS1,0.309229409901,0.486567652639,0.654318336341
SOWAHC,0.143608247213,0.33034309761,0.394373624837
SOX17,0.202169397067,0.134842163696,0.657747410039
SP1,0.191589764414,0.541441123144,0.205305032371
SP100,0.126332124902,0.264044499389,0.556075164078
SP110,0.164860374631,0.292802335791,0.581964623338
SP140L,-0.0371365661904,0.177224699858,0.355707525146
SP3,0.204693694728,0.477818813472,0.263874011653
SPAG1,0.224246031254,0.374770351151,0.496428321559
SPAG7,0.410858791054,0.527284636681,0.619889593023
SPAG9,0.328377060044,0.489093868241,0.447683363946
SPARC,0.114480198226,0.0866476481272,0.57214667437
SPARCL1,-0.0802856420974,-0.100318470657,0.401346556153
SPAST,0.445256894121,0.605550011205,0.494549557646
SPATA20,0.299397776437,0.426960381107,0.69398509257
SPATA5,0.196285837774,0.489496872033,0.289559104635
SPATA5L1,0.197877522777,0.653253279911,0.219981657473
SPATS2,0.350700521863,0.551771456624,0.581714913165
SPATS2L,0.158132122598,0.284396986492,0.443784787732
SPC24,0.178788048102,0.450344128227,0.691475732251
SPC25,0.17351445468,0.267557321644,0.597375764068
SPCS1,-0.205723985135,0.510203117957,0.0241309110211
SPCS2,0.186191775165,0.55308189722,0.193807627908
SPCS3,0.162663883004,0.411240424573,0.326477455728
SPECC1,0.151928016158,0.245848746549,0.571536021232
SPECC1L,0.0912678297178,0.487257588732,0.130716740854
SPEF2,-0.102902390855,0.250093826584,-0.0424300007397
SPEN,0.111044870117,0.412600308621,0.115636584703
SPG11,0.164328835632,0.658928642203,0.28937093886
SPG20,0.194460630408,0.324850647951,0.670794033245
SPG21,0.247547863762,0.584872516587,0.312141583901
SPG7,0.23212244189,0.540840117212,0.368234579993
SPICE1,0.173532887447,0.427796348271,0.508154146358
SPIN1,0.363593970428,0.577538708389,0.614570638578
SPINT1,0.270611962913,0.471026318182,0.542598393124
SPINT2,0.4907806428,0.600888238833,0.620267206961
SPNS1,0.197117046816,0.372737117612,0.344597813609
SPOCK2,0.0388060750572,0.222958260146,0.72052374525
SPON1,0.17274610157,0.168399804082,0.667812372466
SPP1,0.0927481318966,0.0988214670231,0.38895039732
SPPL2A,0.183261891088,0.524970074546,0.348034149935
SPR,0.0310993097613,0.0443897994004,0.712301149906
SPRYD4,0.297139316097,0.317583104892,0.604733567595
SPRYD7,0.228631594988,0.549760091575,0.340307029472
SPTA1,-0.149592201693,-0.0844811217377,0.00433962984933
SPTAN1,-0.00137672540964,0.344713696584,0.245856517876
SPTB,-0.0220853657651,0.168807706619,0.10227034256
SPTBN1,0.263981561899,0.329639496161,0.499312709793
SPTBN2,0.2449045198,0.255841745336,0.555756442361
SPTBN5,0.0146379569772,0.0149612510957,0.0166074228011
SPTLC1,0.266809215467,0.529668898036,0.274702445068
SPTLC2,0.375249130793,0.513444363756,0.567868231218
SQLE,0.394836878858,0.570992419678,0.615007116675
SQRDL,0.15851766948,0.307625006621,0.700466672285
SQSTM1,0.194125777657,0.467115352398,0.585696516719
SRA1,0.435330594486,0.465655158846,0.421280055198
SRBD1,0.282999033048,0.416420955735,0.552363105943
SRC,0.338692388629,0.502381682201,0.552265221244
SRCAP,0.25354691826,0.388645731017,0.217748680175
SRD5A3,0.0973276475207,0.322587493338,0.435358534393
SREK1,0.23144040206,0.472481724344,0.165367962136
SRFBP1,0.239438440235,0.614495801395,0.152261432402
SRGAP1,0.216782584502,0.336068641775,0.491266441726
SRGAP2,0.0667523868241,0.268547088915,0.275843613736
SRGAP3,0.154351081057,0.29636530881,0.561439875657
SRI,0.35453386902,0.305373624577,0.540659651891
SRM,0.177950046616,0.307741228528,0.499563863765
SRP14,0.227800309135,0.430276383951,0.286537240651
SRP19,0.000164823213535,0.486096739551,0.0807142768237
SRP54,0.187488989925,0.562124431341,0.258942998483
SRP68,0.302174258225,0.699679854138,0.367030225773
SRP72,0.16979361165,0.602487037676,0.249677665401
SRP9,0.141215413855,0.403599628742,0.0274263219861
SRPK1,0.281455999794,0.441704860631,0.522929540419
SRPK2,0.312863311101,0.578363408298,0.538347938229
SRPRB,0.0930581703333,0.310971791302,0.419101432494
SRPX,0.120312052088,0.0105425957157,0.359066741448
SRPX2,-0.0474075404741,0.0842825470368,0.339091895035
SRRM1,0.23697330583,0.549937475852,0.315579398091
SRRM2,0.18429910967,0.383203362902,0.227436968637
SRRT,0.145140547906,0.294109472396,0.307240131758
SRSF1,0.0155276404184,0.299351930007,0.0301976830406
SRSF10,0.0657244043641,0.415902697611,0.169498651706
SRSF11,0.0657931084297,0.386246904085,0.0960503798128
SRSF2,0.0221175979884,0.398270371559,-0.017653173598
SRSF3,0.0540774997844,0.175680900575,0.0469839657071
SRSF4,0.305684984804,0.595900815927,0.430793332305
SRSF5,0.21165478361,0.355965158103,0.291765310527
SRSF6,0.15202165392,0.528969493939,0.2757847717
SRSF7,0.127767860282,0.281412497322,0.0514750639156
SRSF9,0.409474851952,0.519454291433,0.374858806037
SRXN1,0.227194545438,0.444216694608,0.552060751246
SS18,0.373738242911,0.760558236956,0.431433161375
SSB,0.289142938719,0.395567916399,0.334157505718
SSBP1,0.503669713299,0.544693102316,0.477676310143
SSBP3,0.111594475945,0.429136699756,0.3195824759
SSFA2,0.166149799813,0.269918865756,0.576036925628
SSH3,0.282936222963,0.378534154412,0.523961452347
SSNA1,0.478959727897,0.470174242695,0.415911853045
SSR1,0.367565250978,0.559406627528,0.500563380927
SSR3,0.107682615605,0.47430209532,0.123937513616
SSR4,0.140776704347,0.211406587489,0.217076712167
SSRP1,0.222793118613,0.56585475257,0.355826603742
SSSCA1,0.370536939507,0.43935857728,0.512296321618
SSU72,0.14529859341,0.437054393125,0.0892614351237
ST13,0.443487007553,0.465999449315,0.577622172424
ST14,0.409263266033,0.530636301864,0.578267021609
ST3GAL1,0.258409517179,0.338569372591,0.535031022387
ST5,0.0324093620719,0.19176965635,0.431512931502
ST6GAL1,0.245267476375,0.208722832472,0.549173815158
STAB1,0.0691314006537,-0.0571157153882,0.324962353277
STAG1,0.11539347085,0.249513592747,0.25624901411
STAG2,0.126229955268,0.218995629894,0.3090167671
STAM,0.287557150367,0.562957085596,0.388933725332
STAM2,0.178207320858,0.368886351678,0.335267152705
STAMBP,0.290326292171,0.423233904054,0.492632700394
STAP2,0.27397389171,0.373583404524,0.56950278315
STARD10,0.279475429894,0.392246758706,0.706980915465
STARD7,0.231739839552,0.416043840372,0.478011925352
STAT1,0.158928611503,0.173445633942,0.784631910485
STAT2,0.139708975124,0.317362971466,0.520967490182
STAT3,0.354545823896,0.447418413862,0.659188566564
STAT5A,0.105491568515,0.217720507116,0.535510559473
STAT5B,0.275632840284,0.37744700798,0.565158701523
STAT6,0.285443658369,0.37832028014,0.583087444054
STAU1,0.441777270112,0.624738076077,0.501585551691
STAU2,0.479760319041,0.647772524032,0.689793870992
STEAP3,0.16698727519,0.227248081953,0.700818775008
STIM1,0.151357210129,0.440222600179,0.470420410499
STIP1,0.395046395297,0.503712254377,0.599023650348
STK10,0.0605596957324,0.257761425278,0.393208833297
STK11,0.175175283776,0.500150346241,0.295077316296
STK11IP,-0.0321801584698,0.448588433412,0.26609437255
STK24,0.472977669857,0.640450523578,0.584427307258
STK25,0.255543654124,0.649837551173,0.248375305337
STK3,0.467769916959,0.608288298635,0.680646550921
STK38,0.220059479571,0.503606542759,0.401358980523
STK38L,0.351709879255,0.596895213412,0.653970124871
STK39,0.139493926116,0.112860365356,0.699846524703
STK4,0.0247632859582,0.516119524659,0.249623081481
STMN1,0.211262758843,0.247861926315,0.589518076431
STOM,0.0946982491539,0.177378181265,0.453270869669
STOML2,0.490681395889,0.539285992895,0.588105539467
STON1,0.12815363105,0.29067325774,0.60293559469
STON2,0.245023879874,0.293490965533,0.63858595453
STRAP,0.367168942116,0.597431070888,0.544357293397
STRBP,0.362654601669,0.543978390552,0.51203550666
STRN,0.221901978948,0.385856508144,0.303231787182
STRN3,0.385126810915,0.625166149704,0.58635754693
STRN4,0.258446308933,0.532225840792,0.334914706999
STT3A,0.19783018533,0.634293338758,0.28520257649
STT3B,0.188594420946,0.39198143387,0.277659473528
STUB1,0.24934797843,0.400719026713,0.396842918318
STX10,0.39078846574,0.675078413321,0.553532622766
STX12,0.311660924901,0.494737191984,0.297281306684
STX16,0.293875619183,0.504052082281,0.369396652345
STX17,0.326677647612,0.663928196455,0.473713128874
STX18,0.141422799819,0.409636780842,0.37340628194
STX3,0.250806710293,0.504735455185,0.380347170187
STX4,0.222006449822,0.423047603779,0.414287726034
STX5,0.15091795452,0.5153417678,0.306327048436
STX6,0.184219207578,0.353041919757,0.52734698653
STX7,0.25083576539,0.424241197544,0.501942019488
STX8,0.09210087852,0.377308876884,0.16195893446
STXBP1,0.28998990892,0.409008776957,0.539286998575
STXBP2,0.365354115227,0.515552622965,0.533080447006
STXBP3,0.188586237579,0.458077055687,0.158196209644
STXBP5,0.0631843698062,0.24571465589,0.387857316449
SUB1,0.360530662541,0.378073087338,0.474198509745
SUCLA2,0.396892823791,0.448504295118,0.478274929177
SUCLG1,0.123576478882,0.17171465075,0.301714500029
SUCLG2,0.285553493117,0.485022999706,0.391019350045
SUDS3,0.225652055433,0.62291429159,0.329038785873
SUGP1,0.334215180942,0.523275026214,0.340238325787
SUGP2,0.321393458112,0.550080931077,0.479035597682
SUGT1,0.41152019522,0.372245928368,0.527206183342
SULF1,0.0909368885783,0.0747944764095,0.685444883492
SULT1A1,0.215023119227,0.374354007661,0.5268387805
SUMF1,0.307319681801,0.446640256033,0.512223161973
SUMF2,0.378862977977,0.519268484067,0.50808874381
SUMO1,0.386489359757,0.415286879218,0.240053384519
SUMO2,0.344817411096,0.553429338167,0.38291476037
SUN1,0.305617932843,0.621899890589,0.398548932411
SUN2,0.313823472755,0.45262872967,0.448782843216
SUOX,0.455721386035,0.594257894067,0.582653044913
SUPT16H,0.40625743096,0.661965666571,0.543734278786
SUPT4H1,-0.06554950969,0.575891804801,-0.0514314476213
SUPT5H,0.442717028208,0.660744616367,0.487310304821
SUPT6H,0.194334573518,0.591169671701,0.216702059377
SUPV3L1,0.340960483222,0.512728371557,0.501075224318
SURF1,0.257283004925,0.393768318687,0.419683083233
SURF2,0.306701433123,0.387620488264,0.434196060195
SURF4,0.354969844819,0.547800069022,0.369529278043
SURF6,0.203734567574,0.481489225675,0.248583003394
SUSD2,0.201401096804,0.256923906791,0.713475752943
SUZ12,0.0740635606252,0.560441639821,0.323248277342
SVEP1,0.098350926973,-0.000834242564995,0.548737144329
SVIL,0.144043159761,0.22667455308,0.459822302153
SWAP70,0.24780909464,0.396749655122,0.5967773219
SYAP1,0.193165616677,0.326880447578,0.640557240005
SYF2,0.420219668065,0.511728170167,0.278344638488
SYK,0.102393183244,0.195447952475,0.579391869657
SYMPK,0.0836674689458,0.398857689142,0.173995453553
SYNCRIP,0.471013510062,0.605542633214,0.532382522439
SYNE1,-0.0628312358242,0.0893866250994,0.175778022914
SYNE2,0.170026278465,0.325671601903,0.50776236638
SYNGR2,0.222140769342,0.439771683918,0.525948817473
SYNM,0.0661709716515,0.273627402189,0.418097859114
SYNPO,0.0927848647299,0.172049641774,0.444013308199
SYNPO2,0.0734806064857,0.14521830553,0.370385054035
SYNRG,0.185575937204,0.575945697861,0.359907098196
SYPL1,0.280491922391,0.434505728484,0.481379903638
SYTL1,-0.0122049104128,0.209842204478,0.619181491127
SYVN1,0.0419541673556,0.374864831037,0.274220932744
TAB1,0.178857799823,0.541592764965,0.246528795651
TACC1,0.234923626166,0.301323876983,0.579067415034
TACC2,0.249699319904,0.350908591828,0.530584648283
TACC3,0.354245888868,0.406182457048,0.711787487207
TACO1,0.448972051017,0.663492214371,0.549046161969
TACSTD2,0.178102582989,0.205238778955,0.582981827316
TADA3,0.0362955861549,0.627915182646,0.108599075257
TAF1,-0.0270260611775,0.247924236921,0.119377466706
TAF10,0.187899042703,0.464408002226,0.161837225476
TAF15,0.259169556076,0.421554539692,0.415276333994
TAF2,0.112203165874,0.705562566844,0.176862244638
TAF4,0.207452624223,0.383395717802,0.264695397969
TAF5,0.143643886749,0.337073722397,0.161658171284
TAF6,0.0971262900232,0.663896932271,0.0690613484655
