escore,length,pvalue,signature,type
0.221568374266,38,0.263,PHOSPHOLIPASE_ACTIVITY,MF
-0.361329744953,14,0.264,TRANSCRIPTION_FACTOR_TFIID_COMPLEX,CC
0.202349066002,50,0.265,NEURITE_DEVELOPMENT,BP
0.211401269352,40,0.265,ATPASE_ACTIVITY_COUPLED_TO_MOVEMENT_OF_SUBSTANCES,MF
-0.300413826244,28,0.266,NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION_AND_BIOGENESIS,BP
0.169024505732,128,0.266,SENSORY_PERCEPTION,BP
0.225022827859,40,0.266,COAGULATION,BP
-0.318325788353,23,0.267,POSITIVE_REGULATION_OF_TRANSCRIPTION_FACTOR_ACTIVITY,BP
-0.284181750233,34,0.267,MYELOID_CELL_DIFFERENTIATION,BP
0.240602712853,30,0.267,HORMONE_METABOLIC_PROCESS,BP
0.349694210517,8,0.268,NICOTINIC_ACETYLCHOLINE_ACTIVATED_CATION_SELECTIVE_CHANNEL_ACTIVITY,MF
-0.36689174409,14,0.269,PROTEIN_TRANSPORTER_ACTIVITY,MF
0.248865691005,25,0.269,GLUCOSE_METABOLIC_PROCESS,BP
0.214136170724,47,0.27,MITOCHONDRION_ORGANIZATION_AND_BIOGENESIS,BP
0.366555411533,7,0.27,SECRETIN_LIKE_RECEPTOR_ACTIVITY,MF
-0.382971100686,10,0.271,VESICLE_LOCALIZATION,BP
0.212100684605,54,0.271,ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
0.320269119887,12,0.271,INTERFERON_GAMMA_PRODUCTION,BP
-0.370827077404,11,0.272,REGULATION_OF_GENE_SPECIFIC_TRANSCRIPTION,BP
0.332861063104,10,0.272,OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH_GROUP_OF_DONORS,MF
-0.270093300697,44,0.273,TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,BP
0.221635322713,36,0.274,G_PROTEIN_SIGNALING_COUPLED_TO_IP3_SECOND_MESSENGERPHOSPHOLIPASE_C_ACTIVATING,BP
0.152440157643,151,0.275,POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY,BP
0.330078910389,10,0.275,REGULATION_OF_CELLULAR_PH,BP
-0.356315906877,13,0.276,G2_M_TRANSITION_OF_MITOTIC_CELL_CYCLE,BP
0.217451428846,42,0.276,PATTERN_BINDING,MF
0.243841998655,21,0.276,CHANNEL_REGULATOR_ACTIVITY,MF
-0.327760478346,17,0.279,TUBE_DEVELOPMENT,BP
0.266185580146,19,0.279,REGULATION_OF_BLOOD_PRESSURE,BP
0.31573796756,10,0.279,TRICARBOXYLIC_ACID_CYCLE_INTERMEDIATE_METABOLIC_PROCESS,BP
0.268757026807,16,0.281,RNA_POLYMERASE_ACTIVITY,MF
0.375291347156,7,0.281,G_PROTEIN_SIGNALING_ADENYLATE_CYCLASE_INHIBITING_PATHWAY,BP
-0.300037807935,26,0.282,CYTOPLASMIC_VESICLE_PART,CC
0.1579378137,164,0.283,PEPTIDASE_ACTIVITY,MF
0.212548795884,39,0.283,HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDESCATALYZING_TRANSMEMBRANE_MOVEMENT_OF_SUBSTANCES,MF
0.311318941298,11,0.283,FEEDING_BEHAVIOR,BP
-0.31273914441,19,0.284,TRANSMEMBRANE_RECEPTOR_PROTEIN_PHOSPHATASE_ACTIVITY,MF
0.24720035355,26,0.284,SYNAPSE,CC
-0.363190355542,11,0.286,DEACETYLASE_ACTIVITY,MF
0.308049169758,11,0.286,CELLULAR_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS,BP
-0.404028230842,8,0.287,PHOSPHORUS_OXYGEN_LYASE_ACTIVITY,MF
0.229291961429,29,0.287,GROWTH_FACTOR_BINDING,MF
-0.389924954919,8,0.288,POSITIVE_REGULATION_OF_DEFENSE_RESPONSE,BP
-0.335285906792,14,0.288,POST_GOLGI_VESICLE_MEDIATED_TRANSPORT,BP
0.203284572996,51,0.29,WOUND_HEALING,BP
-0.334930232612,14,0.291,DNA_DAMAGE_RESPONSESIGNAL_TRANSDUCTION_RESULTING_IN_INDUCTION_OF_APOPTOSIS,BP
-0.304452713737,24,0.291,CELL_PROJECTION_BIOGENESIS,BP
-0.22840805375,109,0.292,PROTEIN_TARGETING,BP
0.26139310372,17,0.292,RNA_POLYMERASE_COMPLEX,CC
0.288478339991,13,0.292,DNA_FRAGMENTATION_DURING_APOPTOSIS,BP
-0.300037807935,26,0.293,CYTOPLASMIC_VESICLE_MEMBRANE,CC
-0.404028230842,8,0.294,CYCLASE_ACTIVITY,MF
0.303349273751,11,0.294,ACUTE_INFLAMMATORY_RESPONSE,BP
-0.369098806149,10,0.296,REGULATION_OF_VIRAL_REPRODUCTION,BP
-0.245023110281,67,0.296,KINASE_BINDING,MF
-0.312141477652,17,0.297,CARBOHYDRATE_TRANSPORT,BP
-0.310678963662,22,0.297,SYNAPSE_ORGANIZATION_AND_BIOGENESIS,BP
0.270742676504,16,0.299,DENDRITE,CC
0.183234757981,86,0.3,MUSCLE_DEVELOPMENT,BP
0.228063054989,32,0.301,RECEPTOR_MEDIATED_ENDOCYTOSIS,BP
-0.226298483692,110,0.302,MEMBRANE_BOUND_VESICLE,CC
0.286516966177,14,0.302,REGULATION_OF_NEUROGENESIS,BP
-0.336380186365,15,0.303,T_CELL_PROLIFERATION,BP
0.268637368576,17,0.304,CELL_MATRIX_JUNCTION,CC
0.242359684933,21,0.308,REGULATION_OF_NEUROTRANSMITTER_LEVELS,BP
0.283551724642,12,0.308,REGULATION_OF_ACTIN_POLYMERIZATION_AND_OR_DEPOLYMERIZATION,BP
-0.284669356318,29,0.309,RAS_GTPASE_ACTIVATOR_ACTIVITY,MF
0.26139310372,17,0.31,NUCLEAR_DNA_DIRECTED_RNA_POLYMERASE_COMPLEX,CC
0.283335153562,12,0.311,CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS,BP
-0.356201618467,12,0.314,ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY,MF
-0.299549168722,21,0.314,SPLICEOSOME_ASSEMBLY,BP
-0.363499725142,11,0.315,DEVELOPMENTAL_GROWTH,BP
0.254464473916,18,0.315,CARBON_CARBON_LYASE_ACTIVITY,MF
-0.376613878317,7,0.316,METABOTROPIC_GLUTAMATEGABA_B_LIKE_RECEPTOR_ACTIVITY,MF
-0.338779625789,13,0.316,INTEGRATOR_COMPLEX,CC
0.274180231322,13,0.316,MAINTENANCE_OF_PROTEIN_LOCALIZATION,BP
0.264538359962,17,0.317,NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY,BP
0.3427167844,8,0.317,SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS,BP
0.25235743469,14,0.318,PHOSPHOLIPASE_C_ACTIVITY,MF
0.282339074515,11,0.318,TRANSCRIPTION_ELONGATION_REGULATOR_ACTIVITY,MF
0.283165015588,12,0.318,REGULATION_OF_NEURON_APOPTOSIS,BP
-0.221028537891,122,0.319,NEGATIVE_REGULATION_OF_RNA_METABOLIC_PROCESS,BP
0.281918398212,12,0.32,SMALL_CONJUGATING_PROTEIN_BINDING,MF
-0.361162259647,10,0.321,OLIGOSACCHARYL_TRANSFERASE_COMPLEX,CC
0.193165741935,49,0.322,MOLECULAR_ADAPTOR_ACTIVITY,MF
0.204847919033,40,0.322,PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
0.255152622957,14,0.322,REGULATED_SECRETORY_PATHWAY,BP
0.191807282743,51,0.324,POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY,BP
0.2242905059,32,0.324,POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION_AND_BIOGENESIS,BP
0.325681242084,7,0.324,TRIACYLGLYCEROL_METABOLIC_PROCESS,BP
-0.314819820813,15,0.325,ANION_CHANNEL_ACTIVITY,MF
0.168036388755,81,0.325,POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY,BP
0.29404474594,10,0.326,NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
-0.336814930455,13,0.327,CORNIFIED_ENVELOPE,CC
-0.303152058571,19,0.327,REGULATION_OF_PROTEIN_STABILITY,BP
-0.289154829519,25,0.327,POSITIVE_REGULATION_OF_DNA_BINDING,BP
0.311831463605,9,0.327,NEUROPEPTIDE_HORMONE_ACTIVITY,MF
-0.331339855383,12,0.328,ACTIN_FILAMENT_BUNDLE_FORMATION,BP
0.273400377072,15,0.328,HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_NOT_PEPTIDEBONDSIN_CYCLIC_AMIDINES,MF
0.26139310372,17,0.329,DNA_DIRECTED_RNA_POLYMERASE_COMPLEX,CC
0.296168358876,10,0.329,COENZYME_BIOSYNTHETIC_PROCESS,BP
-0.370402996924,9,0.33,FOCAL_ADHESION_FORMATION,BP
-0.312605182798,20,0.33,MITOTIC_CELL_CYCLE_CHECKPOINT,BP
-0.252800699435,53,0.33,NUCLEASE_ACTIVITY,MF
0.483437511713,3,0.331,SENSORY_PERCEPTION_OF_TASTE,BP
0.272219572921,11,0.332,INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY,MF
-0.2769336609,30,0.333,REGULATION_OF_CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS,BP
-0.22303942412,108,0.334,CYTOPLASMIC_MEMBRANE_BOUND_VESICLE,CC
0.156165372949,96,0.334,MEMBRANE_LIPID_METABOLIC_PROCESS,BP
0.179995448477,63,0.334,VOLTAGE_GATED_CHANNEL_ACTIVITY,MF
0.300848185767,9,0.334,PROTEIN_SERINE_THREONINE_TYROSINE_KINASE_ACTIVITY,MF
-0.2075299755,222,0.335,PYROPHOSPHATASE_ACTIVITY,MF
0.235960393616,19,0.335,RHO_GTPASE_ACTIVATOR_ACTIVITY,MF
-0.33047154367,12,0.336,MAINTENANCE_OF_CELLULAR_LOCALIZATION,BP
0.277002387285,12,0.336,METALLOEXOPEPTIDASE_ACTIVITY,MF
-0.345671954161,11,0.338,CARBOXYPEPTIDASE_ACTIVITY,MF
0.245909550657,19,0.339,APOPTOTIC_NUCLEAR_CHANGES,BP
0.286846562091,10,0.339,ANTIPORTER_ACTIVITY,MF
-0.266347351148,33,0.34,LEUKOCYTE_DIFFERENTIATION,BP
-0.217822195901,112,0.34,CYTOPLASMIC_VESICLE,CC
0.223914045635,26,0.34,NUCLEAR_ORGANIZATION_AND_BIOGENESIS,BP
0.224693430245,20,0.34,SODIUM_ION_TRANSPORT,BP
-0.198655803752,308,0.341,ENZYME_REGULATOR_ACTIVITY,MF
0.230216236322,20,0.341,ATPASE_ACTIVITY_COUPLED_TO_TRANSMEMBRANE_MOVEMENT_OF_IONS_PHOSPHORYLATIVE_MECHANISM,MF
0.217842356506,20,0.342,HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_NOT_PEPTIDEBONDSIN_LINEAR_AMIDES,MF
-0.287608623298,23,0.343,NITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS,BP
0.205869287832,39,0.343,REGULATION_OF_TRANSCRIPTION_FACTOR_ACTIVITY,BP
-0.259615789347,35,0.344,RNA_SPLICINGVIA_TRANSESTERIFICATION_REACTIONS,BP
-0.345079669416,10,0.345,TRNA_PROCESSING,BP
-0.2138153978,140,0.345,RIBONUCLEOPROTEIN_COMPLEX,CC
0.254231153713,14,0.345,SENSORY_ORGAN_DEVELOPMENT,BP
0.274516968918,12,0.347,SYNAPSE_PART,CC
0.310981842876,8,0.347,STEROID_DEHYDROGENASE_ACTIVITY_ACTING_ON_THE_CH_OH_GROUP_OF_DONORSNAD_OR_NADP_AS_ACCEPTOR,MF
-0.329026717639,11,0.348,RESPONSE_TO_STEROID_HORMONE_STIMULUS,BP
-0.273845884642,27,0.348,POSITIVE_REGULATION_OF_BINDING,BP
-0.24574038749,55,0.348,PROTEIN_FOLDING,BP
0.124667951387,89,0.348,EXTRACELLULAR_MATRIX,CC
0.193033165475,42,0.349,LIPASE_ACTIVITY,MF
-0.252454404173,41,0.35,CARBOXYLIC_ACID_TRANSPORT,BP
0.177151155348,48,0.35,GOLGI_VESICLE_TRANSPORT,BP
0.274321489853,11,0.35,CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
-0.308326250512,13,0.351,TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE,CC
-0.298882811859,17,0.351,NEGATIVE_REGULATION_OF_CELL_ADHESION,BP
-0.260988027562,35,0.351,CLATHRIN_COATED_VESICLE,CC
0.108446948197,88,0.352,PROTEINACEOUS_EXTRACELLULAR_MATRIX,CC
0.289379233883,10,0.352,INTERFERON_GAMMA_BIOSYNTHETIC_PROCESS,BP
-0.324863898249,12,0.353,LOW_DENSITY_LIPOPROTEIN_BINDING,MF
-0.204761411385,224,0.353,HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES,MF
0.164491623906,43,0.353,SH3_SH2_ADAPTOR_ACTIVITY,MF
0.118694888904,76,0.354,ECTODERM_DEVELOPMENT,BP
-0.303597089302,14,0.355,S_PHASE,BP
-0.275347503508,25,0.355,CASPASE_ACTIVATION,BP
-0.239796082922,59,0.355,PROTEIN_BINDING_BRIDGING,MF
-0.216407828443,131,0.356,ORGAN_MORPHOGENESIS,BP
0.210117493473,21,0.356,EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT,MF
0.295988447275,9,0.356,STEROID_DEHYDROGENASE_ACTIVITY,MF
-0.291610537989,24,0.357,PHOSPHOINOSITIDE_BIOSYNTHETIC_PROCESS,BP
-0.251400760713,35,0.357,OXIDOREDUCTASE_ACTIVITY_GO_0016705,MF
0.195537860639,35,0.357,NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION,BP
0.265494544,12,0.357,DNA_DIRECTED_RNA_POLYMERASEII_CORE_COMPLEX,CC
-0.316376680356,12,0.36,INOSITOL_OR_PHOSPHATIDYLINOSITOL_PHOSPHATASE_ACTIVITY,MF
-0.23642168479,59,0.361,PROTEIN_KINASE_BINDING,MF
-0.230694188336,62,0.361,PROTEIN_IMPORT,BP
-0.220498313821,115,0.361,REPRODUCTIVE_PROCESS,BP
-0.322901085279,11,0.362,NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT,BP
-0.319571017382,13,0.362,PHOSPHATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
-0.301863671344,15,0.362,EXTERNAL_SIDE_OF_PLASMA_MEMBRANE,CC
-0.249065378409,41,0.362,UNFOLDED_PROTEIN_BINDING,MF
-0.326696590183,11,0.363,SMAD_BINDING,MF
-0.299295674148,16,0.363,BASE_EXCISION_REPAIR,BP
0.127503537743,67,0.363,EPIDERMIS_DEVELOPMENT,BP
0.178292931323,47,0.363,NUCLEOTIDYLTRANSFERASE_ACTIVITY,MF
0.18093651339,33,0.364,REGULATION_OF_CELL_ADHESION,BP
0.271593458844,11,0.365,MICROVILLUS,CC
-0.314819820813,15,0.366,CHLORIDE_CHANNEL_ACTIVITY,MF
-0.348466469292,10,0.367,SIALYLTRANSFERASE_ACTIVITY,MF
-0.288316108079,18,0.367,NUCLEOTIDE_BIOSYNTHETIC_PROCESS,BP
0.258794367023,11,0.369,POSITIVE_REGULATION_OF_CELL_ADHESION,BP
0.273029921489,11,0.369,MONOCARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
-0.21316643996,120,0.37,NEGATIVE_REGULATION_OF_TRANSCRIPTION_DNA_DEPENDENT,BP
0.147461959053,35,0.37,BASEMENT_MEMBRANE,CC
0.230719876033,19,0.37,BASAL_LAMINA,CC
0.272468469406,9,0.37,GROWTH_CONE,CC
0.224733590585,13,0.371,AMINE_BIOSYNTHETIC_PROCESS,BP
0.264119282602,10,0.371,COFACTOR_TRANSPORT,BP
0.282068303006,10,0.372,INTERLEUKIN_2_PRODUCTION,BP
-0.333275184478,10,0.373,POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION,BP
-0.283002972839,23,0.373,DNA_CATABOLIC_PROCESS,BP
0.17789242486,36,0.374,PROTEASE_INHIBITOR_ACTIVITY,MF
0.242836073582,9,0.375,INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_BINDING,MF
-0.301052129044,14,0.376,TISSUE_MORPHOGENESIS,BP
-0.29944197177,18,0.376,MITOCHONDRIAL_OUTER_MEMBRANE,CC
0.248212594567,13,0.376,REGULATION_OF_MEMBRANE_POTENTIAL,BP
0.257654635112,11,0.376,SMOOTH_MUSCLE_CONTRACTION_GO_0006939,BP
-0.316790774162,11,0.378,NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS,BP
-0.278519369282,22,0.378,LYMPHOCYTE_DIFFERENTIATION,BP
0.220859103423,19,0.378,REGULATION_OF_MAPKKK_CASCADE,BP
-0.308350971149,14,0.379,REGULATION_OF_CELL_MORPHOGENESIS,BP
-0.248400471634,38,0.379,PROTEIN_N_TERMINUS_BINDING,MF
0.244621780073,14,0.379,CASPASE_REGULATOR_ACTIVITY,MF
-0.267125991608,27,0.38,TISSUE_REMODELING,BP
-0.244386587428,50,0.38,TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY,MF
0.266876010718,10,0.38,REGULATION_OF_JAK_STAT_CASCADE,BP
-0.324627323502,10,0.381,AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS,BP
-0.271204975329,25,0.381,LIGAND_DEPENDENT_NUCLEAR_RECEPTOR_ACTIVITY,MF
-0.240106549867,50,0.381,NUCLEAR_IMPORT,BP
-0.239658348027,47,0.383,MICROBODY,CC
-0.309449820636,12,0.385,REGULATION_OF_T_CELL_PROLIFERATION,BP
-0.248607087329,42,0.385,ORGANIC_ACID_TRANSPORT,BP
-0.29480283284,15,0.386,POSITIVE_REGULATION_OF_CELL_CYCLE,BP
-0.250651351839,32,0.386,TRANSPORT_VESICLE,CC
-0.280573143118,20,0.387,AXON_GUIDANCE,BP
-0.263535226033,26,0.389,ACTIVATION_OF_PROTEIN_KINASE_ACTIVITY,BP
-0.28045118192,22,0.39,REGULATION_OF_HEART_CONTRACTION,BP
-0.302459874879,12,0.391,NOTCH_SIGNALING_PATHWAY,BP
0.203140011989,17,0.393,INORGANIC_ANION_TRANSPORT,BP
0.212747912317,13,0.394,SARCOMERE,CC
-0.233750941208,54,0.395,SEQUENCE_SPECIFIC_DNA_BINDING,MF
0.263281139976,10,0.395,NUCLEOTIDE_SUGAR_METABOLIC_PROCESS,BP
-0.270281503249,25,0.396,METALLOENDOPEPTIDASE_ACTIVITY,MF
0.221789576703,12,0.397,INOSITOL_OR_PHOSPHATIDYLINOSITOL_PHOSPHODIESTERASE_ACTIVITY,MF
0.240566377667,13,0.397,STEROID_HORMONE_RECEPTOR_ACTIVITY,MF
-0.324139112301,9,0.398,ESTABLISHMENT_OF_VESICLE_LOCALIZATION,BP
-0.239658348027,47,0.398,PEROXISOME,CC
-0.202451508531,170,0.398,ENZYME_BINDING,MF
0.25064003241,12,0.398,GLYCOSPHINGOLIPID_METABOLIC_PROCESS,BP
-0.269179775958,21,0.399,SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY,MF
-0.23710173517,48,0.399,PROTEIN_COMPLEX_BINDING,MF
-0.288371838859,15,0.4,CYTOPLASM_ORGANIZATION_AND_BIOGENESIS,BP
-0.335794456797,8,0.401,NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,BP
-0.317110494523,10,0.401,POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS,BP
0.162419067131,31,0.401,STRUCTURAL_CONSTITUENT_OF_MUSCLE,MF
-0.276749046716,23,0.403,RIBONUCLEASE_ACTIVITY,MF
0.212277375448,17,0.403,MYOBLAST_DIFFERENTIATION,BP
-0.310933991961,11,0.405,NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY,MF
-0.268614060003,22,0.405,REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT,BP
0.206509372528,12,0.407,STRIATED_MUSCLE_CONTRACTION_GO_0006941,BP
-0.25611721138,25,0.409,NUCLEOBASENUCLEOSIDENUCLEOTIDE_KINASE_ACTIVITY,MF
0.212380144804,10,0.409,DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY,MF
-0.192994395475,290,0.41,ORGANELLE_MEMBRANE,CC
-0.227404216582,62,0.411,PROTEIN_TYROSINE_KINASE_ACTIVITY,MF
-0.298633517245,13,0.412,N_METHYLTRANSFERASE_ACTIVITY,MF
-0.259943907428,18,0.414,ACTIVATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR,BP
0.145919295758,30,0.414,ANION_TRANSPORT,BP
-0.258572940231,25,0.416,LIPOPROTEIN_BIOSYNTHETIC_PROCESS,BP
0.180086408565,22,0.418,CONTRACTILE_FIBER_PART,CC
0.189821286608,11,0.418,PROTEIN_IMPORT_INTO_NUCLEUS_TRANSLOCATION,BP
-0.311642987651,10,0.421,POSITIVE_REGULATION_OF_CELL_MIGRATION,BP
0.236936383715,10,0.421,NEGATIVE_REGULATION_OF_ANGIOGENESIS,BP
-0.28865505068,16,0.425,GALACTOSYLTRANSFERASE_ACTIVITY,MF
-0.273193370585,20,0.425,CYTOKINE_AND_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY,BP
0.19654358465,11,0.425,COLLAGEN_BINDING,MF
0.150976281129,29,0.428,CALCIUM_CHANNEL_ACTIVITY,MF
0.152586600561,12,0.428,GLYCOPROTEIN_CATABOLIC_PROCESS,BP
0.213437703848,11,0.428,INTERCELLULAR_JUNCTION_ASSEMBLY,BP
-0.280649644237,14,0.431,ACTIN_FILAMENT_POLYMERIZATION,BP
-0.259162137057,22,0.431,REGULATION_OF_CYTOKINE_PRODUCTION,BP
-0.288439459022,14,0.432,BIOPOLYMER_BIOSYNTHETIC_PROCESS,BP
-0.302455393657,10,0.433,MANNOSYLTRANSFERASE_ACTIVITY,MF
-0.256213583243,23,0.434,INDUCTION_OF_APOPTOSIS_BY_INTRACELLULAR_SIGNALS,BP
-0.192749383814,288,0.434,IDENTICAL_PROTEIN_BINDING,MF
-0.267994388496,17,0.435,EMBRYONIC_MORPHOGENESIS,BP
-0.266977021402,17,0.435,PROTEIN_AMINO_ACID_O_LINKED_GLYCOSYLATION,BP
0.242350284941,8,0.436,PEPTIDE_METABOLIC_PROCESS,BP
-0.261596894939,25,0.438,RAS_GTPASE_BINDING,MF
-0.2241220011,45,0.438,GUANYL_NUCLEOTIDE_BINDING,MF
-0.222301806928,59,0.44,GTPASE_ACTIVATOR_ACTIVITY,MF
-0.300766497237,10,0.441,SITE_OF_POLARIZED_GROWTH,CC
-0.261871280125,18,0.441,SYNAPTOGENESIS,BP
-0.269190002065,19,0.443,RESPONSE_TO_DRUG,BP
-0.214455156525,75,0.443,ACTIN_BINDING,MF
-0.290367594599,10,0.444,OXIDOREDUCTASE_ACTIVITY_GO_0016706,MF
-0.181616019963,823,0.446,ESTABLISHMENT_OF_LOCALIZATION,BP
-0.286041353613,12,0.448,INTRA_GOLGI_VESICLE_MEDIATED_TRANSPORT,BP
-0.250478313442,19,0.448,CELLULAR_RESPONSE_TO_STIMULUS,BP
-0.24435675773,23,0.448,POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION,BP
-0.324586148113,7,0.45,SPERM_MOTILITY,BP
-0.284205533005,12,0.45,DYSTROPHIN_ASSOCIATED_GLYCOPROTEIN_COMPLEX,CC
-0.199351778498,164,0.45,ENVELOPE,CC
-0.22172715575,48,0.451,PROTEIN_IMPORT_INTO_NUCLEUS,BP
-0.298209932279,9,0.452,MAP_KINASE_KINASE_KINASE_ACTIVITY,MF
-0.281786390793,11,0.452,VACUOLAR_PART,CC
-0.260943244066,16,0.453,CARBOHYDRATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
-0.24913044378,25,0.454,REGULATION_OF_INTRACELLULAR_TRANSPORT,BP
-0.211872158031,67,0.454,PROTEIN_DOMAIN_SPECIFIC_BINDING,MF
-0.248855098035,23,0.456,PROTEASOME_COMPLEX,CC
-0.285329183754,10,0.457,LYSOSOMAL_MEMBRANE,CC
-0.228792028839,44,0.457,GTP_BINDING,MF
-0.294119616774,9,0.458,PROTEIN_AMINO_ACID_ADP_RIBOSYLATION,BP
-0.285006581692,13,0.46,GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,BP
-0.2607674525,15,0.461,CARBOHYDRATE_KINASE_ACTIVITY,MF
-0.290168726061,11,0.462,VITAMIN_BINDING,MF
-0.535006518905,1,0.463,TASTE_RECEPTOR_ACTIVITY,MF
-0.221293984444,53,0.465,CELL_CYCLE_ARREST_GO_0007050,BP
-0.284062940274,9,0.468,REGULATION_OF_INTERFERON_GAMMA_BIOSYNTHETIC_PROCESS,BP
-0.282007203242,10,0.468,ORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
-0.253727209112,14,0.468,NEGATIVE_REGULATION_OF_CELL_MIGRATION,BP
-0.199351778498,164,0.468,ORGANELLE_ENVELOPE,CC
-0.271437479881,11,0.47,DNA_DAMAGE_RESPONSESIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,BP
-0.279227164089,10,0.471,CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS,BP
-0.193731287831,184,0.471,ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,BP
-0.254406803834,19,0.472,RNA_SPLICING_FACTOR_ACTIVITYTRANSESTERIFICATION_MECHANISM,MF
-0.283196805076,11,0.473,PROTEIN_STABILIZATION,BP
-0.265421759575,13,0.474,ENDOPLASMIC_RETICULUM_LUMEN,CC
-0.260858595059,13,0.474,INTERCELLULAR_JUNCTION_ASSEMBLY_AND_MAINTENANCE,BP
-0.281786390793,11,0.475,VACUOLAR_MEMBRANE,CC
-0.260922070372,13,0.475,REGULATION_OF_ACTIN_FILAMENT_LENGTH,BP
-0.252094871312,14,0.476,REGULATION_OF_CELLULAR_COMPONENT_SIZE,BP
-0.229976619656,33,0.477,HEART_DEVELOPMENT,BP
-0.254785217797,13,0.478,DETECTION_OF_CHEMICAL_STIMULUS,BP
-0.240587307418,21,0.478,ADHERENS_JUNCTION,CC
-0.254588417501,12,0.479,PHOSPHOLIPID_TRANSPORTER_ACTIVITY,MF
-0.211795048487,45,0.481,GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS,BP
-0.269274382595,9,0.483,PURINE_RIBONUCLEOTIDE_METABOLIC_PROCESS,BP
-0.24000938513,19,0.483,MICROTUBULE_ORGANIZING_CENTER_PART,CC
-0.29840361749,7,0.485,INTERCALATED_DISC,CC
-0.265105417165,10,0.485,CELLULAR_RESPONSE_TO_NUTRIENT_LEVELS,BP
-0.250846415622,15,0.486,SH3_DOMAIN_BINDING,MF
-0.191125474834,207,0.486,PROTEIN_LOCALIZATION,BP
-0.264459986724,10,0.489,RNA_ELONGATION,BP
-0.226811046231,22,0.489,MUSCLE_CELL_DIFFERENTIATION,BP
-0.201364685132,89,0.49,NUCLEAR_ENVELOPE_ENDOPLASMIC_RETICULUM_NETWORK,CC
-0.22388648211,17,0.492,DEVELOPMENTAL_MATURATION,BP
-0.247653189256,11,0.494,SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
-0.24543765721,10,0.494,TELOMERIC_DNA_BINDING,MF
-0.239280171379,12,0.494,PROTEIN_TARGETING_TO_MEMBRANE,BP
