escore,length,pvalue,signature,type
-0.273638568,41,0.264,PROTEIN_HETERODIMERIZATION_ACTIVITY,MF
0.240426687,30,0.264,PEROXISOME,CC
0.717001714,1,0.264,hypusine,PTM
-0.474784313,5,0.265,ANION_CATION_SYMPORTER_ACTIVITY,MF
0.25351296,23,0.265,PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY,MF
0.655236908,2,0.265,POSITIVE_REGULATION_OF_ANGIOGENESIS,BP
0.718404239,1,0.265,ACETYLCHOLINE_BINDING,MF
-0.253776458,66,0.266,SECRETION_BY_CELL,BP
0.225351728,31,0.266,PROTEIN_IMPORT_INTO_NUCLEUS,BP
0.374883705,8,0.266,REGULATION_OF_JNK_ACTIVITY,BP
0.473307156,4,0.267,PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT,BP
0.487449557,4,0.267,DETECTION_OF_STIMULUS,BP
-0.753311516,1,0.268,GENERATION_OF_A_SIGNAL_INVOLVED_IN_CELL_CELL_SIGNALING,BP
-0.338887657,16,0.268,CATION_TRANSPORT,BP
-0.320990804,22,0.268,DNA_RECOMBINATION,BP
0.268778851,17,0.268,RNA_CATABOLIC_PROCESS,BP
0.330583919,10,0.268,SIGNAL_SEQUENCE_BINDING,MF
-0.360283941,12,0.27,OXYGEN_AND_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,BP
0.35870797,8,0.27,INTERCELLULAR_JUNCTION_ASSEMBLY_AND_MAINTENANCE,BP
-0.203346688,640,0.271,isopeptide_bond,PTM
0.282449419,16,0.271,NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION,BP
0.55401403,3,0.271,quinone,PTM
-0.394414323,10,0.272,REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION,BP
-0.249255516,82,0.272,CELL_CYCLE_PHASE,BP
0.506681403,4,0.272,B_CELL_DIFFERENTIATION,BP
-0.254689347,66,0.275,CYTOPLASMIC_MEMBRANE_BOUND_VESICLE,CC
0.209262794,38,0.275,KINASE_BINDING,MF
-0.311857016,23,0.276,REGULATION_OF_DNA_METABOLIC_PROCESS,BP
-0.31109176,23,0.276,DOUBLE_STRANDED_DNA_BINDING,MF
0.390027629,6,0.276,FOCAL_ADHESION_FORMATION,BP
-0.308858001,24,0.277,ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS,BP
0.224861779,30,0.277,REGULATION_OF_TRANSPORT,BP
0.384365806,7,0.277,INTERCELLULAR_JUNCTION_ASSEMBLY,BP
-0.254689347,66,0.278,MEMBRANE_BOUND_VESICLE,CC
0.390677883,7,0.279,SENSORY_ORGAN_DEVELOPMENT,BP
0.624064838,2,0.279,GALACTOSYLTRANSFERASE_ACTIVITY,MF
-0.410339194,8,0.28,NUCLEAR_REPLICATION_FORK,CC
0.21026357,44,0.28,TRANSFERASE_ACTIVITY_TRANSFERRING_GLYCOSYL_GROUPS,MF
0.302754031,10,0.28,PIGMENT_METABOLIC_PROCESS,BP
0.259017466,21,0.281,POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION_AND_BIOGENESIS,BP
0.609725686,2,0.281,RESPONSE_TO_STEROID_HORMONE_STIMULUS,BP
0.233260132,23,0.282,GAMETE_GENERATION,BP
-0.376704429,10,0.283,PROTEIN_TARGETING_TO_MITOCHONDRION,BP
-0.198763095,861,0.283,CYTOPLASMIC_PART,CC
-0.377042866,10,0.284,ATP_DEPENDENT_DNA_HELICASE_ACTIVITY,MF
-0.520389008,3,0.286,AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS,BP
0.532077746,3,0.287,ANTIPORTER_ACTIVITY,MF
-0.311630549,24,0.29,CLATHRIN_COATED_VESICLE,CC
0.176738092,74,0.29,ATP_BINDING,MF
-0.324912403,19,0.291,PROTEIN_PROCESSING,BP
-0.614168738,2,0.293,POTASSIUM_CHANNEL_REGULATOR_ACTIVITY,MF
0.210999759,33,0.295,TUBULIN_BINDING,MF
0.327072507,9,0.295,KINESIN_COMPLEX,CC
0.359468862,7,0.295,PATTERN_SPECIFICATION_PROCESS,BP
0.428367509,4,0.295,MESODERM_DEVELOPMENT,BP
0.284572328,13,0.296,BASE_EXCISION_REPAIR,BP
0.236749016,27,0.297,SEXUAL_REPRODUCTION,BP
-0.250294691,69,0.299,VESICLE,CC
0.192578888,52,0.299,SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,BP
0.248370405,18,0.299,HYDROLASE_ACTIVITY_HYDROLYZING_O_GLYCOSYL_COMPOUNDS,MF
0.480966228,4,0.299,NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT,BP
0.61175187,2,0.299,HEMATOPOIETIN_INTERFERON_CLASSD200_DOMAIN_CYTOKINE_RECEPTOR_BINDING,MF
-0.615877864,2,0.3,REGIONALIZATION,BP
0.458831822,4,0.3,POSITIVE_REGULATION_OF_MAPKKK_CASCADE,BP
-0.371677894,10,0.301,CYTOCHROME_C_OXIDASE_ACTIVITY,MF
-0.363583894,11,0.301,RIBONUCLEOPROTEIN_BINDING,MF
-0.34638902,11,0.302,CYCLIC_NUCLEOTIDE_MEDIATED_SIGNALING,BP
0.192099819,36,0.302,MITOCHONDRION_ORGANIZATION_AND_BIOGENESIS,BP
-0.279469237,35,0.303,GUANYL_NUCLEOTIDE_BINDING,MF
0.203283746,34,0.304,RECEPTOR_SIGNALING_PROTEIN_ACTIVITY,MF
-0.702664797,1,0.306,SPERM_MOTILITY,BP
0.312230286,9,0.307,LATE_ENDOSOME,CC
-0.370952233,10,0.308,MITOTIC_CELL_CYCLE_CHECKPOINT,BP
0.276706124,14,0.31,SECONDARY_METABOLIC_PROCESS,BP
0.358754815,7,0.31,S_PHASE,BP
0.390347373,6,0.31,REGULATION_OF_CELL_SHAPE,BP
0.32076461,8,0.311,NUCLEAR_MATRIX,CC
-0.368674793,9,0.313,PROTEIN_PHOSPHATASE_BINDING,MF
-0.251242462,68,0.314,CYTOPLASMIC_VESICLE,CC
-0.403166778,7,0.315,PROTEIN_EXPORT_FROM_NUCLEUS,BP
0.30969679,10,0.317,DNA_POLYMERASE_ACTIVITY,MF
-0.279469237,35,0.319,GTP_BINDING,MF
-0.503636611,3,0.32,PROTEOGLYCAN_METABOLIC_PROCESS,BP
0.295515426,10,0.32,APICAL_JUNCTION_COMPLEX,CC
0.301650201,10,0.32,NEURON_PROJECTION,CC
0.436318231,4,0.32,PROTEIN_IMPORT_INTO_NUCLEUS_TRANSLOCATION,BP
0.238068695,22,0.321,REGULATION_OF_CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS,BP
0.49664848,3,0.321,EXCRETION,BP
-0.553844592,2,0.323,N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS,BP
-0.234890184,95,0.323,CELL_CYCLE_PROCESS,BP
-0.403058827,6,0.324,REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,BP
0.295515426,10,0.324,APICOLATERAL_PLASMA_MEMBRANE,CC
-0.374309551,8,0.325,NEGATIVE_REGULATION_OF_CELLULAR_BIOSYNTHETIC_PROCESS,BP
-0.470546253,4,0.326,NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION,BP
-0.2407864,72,0.326,SECRETION,BP
-0.503039751,3,0.328,APICAL_PART_OF_CELL,CC
0.333061254,7,0.328,POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS,BP
0.399268623,5,0.328,INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_BINDING,MF
-0.265646179,35,0.329,ADP_ribosylation,PTM
0.319978838,8,0.329,RHO_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY,MF
0.319676173,7,0.331,HISTONE_DEACETYLASE_BINDING,MF
0.198033431,35,0.332,NEGATIVE_REGULATION_OF_CELL_CYCLE,BP
-0.264380588,41,0.333,MEMBRANE_LIPID_METABOLIC_PROCESS,BP
-0.266637029,42,0.334,RESPONSE_TO_ABIOTIC_STIMULUS,BP
-0.417517426,5,0.335,SYNAPSE_PART,CC
-0.29750556,18,0.335,ONE_CARBON_COMPOUND_METABOLIC_PROCESS,BP
0.667913355,1,0.335,FEEDING_BEHAVIOR,BP
0.298014995,9,0.337,EXOCYTOSIS,BP
-0.260336968,41,0.34,STRUCTURE_SPECIFIC_DNA_BINDING,MF
-0.305224463,18,0.341,DOUBLE_STRAND_BREAK_REPAIR,BP
-0.310927119,13,0.342,PROTEIN_AMINO_ACID_N_LINKED_GLYCOSYLATION,BP
0.430593019,4,0.343,DEFENSE_RESPONSE_TO_VIRUS,BP
-0.503039751,3,0.345,APICAL_PLASMA_MEMBRANE,CC
-0.340545691,9,0.345,CAMP_MEDIATED_SIGNALING,BP
0.217599623,21,0.345,BASOLATERAL_PLASMA_MEMBRANE,CC
0.57122818,2,0.346,DETECTION_OF_EXTERNAL_STIMULUS,BP
-0.386231468,7,0.347,REGULATION_OF_CHROMOSOME_ORGANIZATION_AND_BIOGENESIS,BP
0.434853622,4,0.347,REGULATION_OF_SYNAPSE_STRUCTURE_AND_ACTIVITY,BP
-0.475402598,3,0.348,NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,BP
-0.294682397,16,0.348,MITOCHONDRIAL_TRANSPORT,BP
0.575592269,2,0.348,NEGATIVE_REGULATION_OF_CYTOKINE_BIOSYNTHETIC_PROCESS,BP
0.393831541,5,0.349,NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,BP
-0.367266283,7,0.35,STEROID_HORMONE_RECEPTOR_BINDING,MF
0.196538259,26,0.35,PROTEIN_BINDING_BRIDGING,MF
-0.374309551,8,0.351,NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,BP
0.174928296,33,0.351,PROTEIN_KINASE_BINDING,MF
-0.291687156,22,0.352,STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_PATHWAY,BP
0.218720526,19,0.352,PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
-0.412279695,5,0.353,AXON,CC
0.569201995,2,0.353,XENOBIOTIC_METABOLIC_PROCESS,BP
0.167721102,31,0.354,POSITIVE_REGULATION_OF_TRANSFERASE_ACTIVITY,BP
-0.298203148,20,0.355,JNK_CASCADE,BP
-0.482861153,3,0.357,EMBRYO_IMPLANTATION,BP
0.308203698,8,0.357,RESPONSE_TO_IONIZING_RADIATION,BP
-0.37860287,7,0.36,ENDODEOXYRIBONUCLEASE_ACTIVITY,MF
-0.329541488,10,0.36,PML_BODY,CC
0.21327539,23,0.36,SYNAPTIC_TRANSMISSION,BP
0.237945059,15,0.361,COFACTOR_BIOSYNTHETIC_PROCESS,BP
0.373125731,4,0.362,GROWTH_CONE,CC
-0.215305461,138,0.363,VESICLE_MEDIATED_TRANSPORT,BP
0.350918136,5,0.363,SITE_OF_POLARIZED_GROWTH,CC
0.479423935,3,0.364,REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY,BP
0.198859037,29,0.365,REGULATION_OF_ORGANELLE_ORGANIZATION_AND_BIOGENESIS,BP
0.323386598,6,0.365,INTRINSIC_TO_GOLGI_MEMBRANE,CC
-0.381831804,6,0.366,G2_M_TRANSITION_OF_MITOTIC_CELL_CYCLE,BP
0.385610994,4,0.366,CALCIUM_ION_TRANSPORT,BP
-0.249193862,41,0.367,NEUROGENESIS,BP
0.309408575,8,0.367,COENZYME_BIOSYNTHETIC_PROCESS,BP
0.386660596,4,0.367,INTERLEUKIN_8_PRODUCTION,BP
0.297567062,6,0.369,REGULATION_OF_PH,BP
0.347946133,5,0.369,CHANNEL_REGULATOR_ACTIVITY,MF
0.452351079,3,0.369,STEROID_HORMONE_RECEPTOR_ACTIVITY,MF
0.363421667,5,0.37,TRANSITION_METAL_ION_TRANSPORT,BP
0.19423698,32,0.371,MICROTUBULE_ASSOCIATED_COMPLEX,CC
0.263433799,10,0.371,CALMODULIN_BINDING,MF
-0.370917968,7,0.372,LIPID_KINASE_ACTIVITY,MF
0.279216208,8,0.372,CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
-0.357260079,8,0.373,SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
-0.356886851,8,0.374,PROTEIN_SERINE_THREONINE_PHOSPHATASE_COMPLEX,CC
-0.324332761,11,0.374,POST_GOLGI_VESICLE_MEDIATED_TRANSPORT,BP
-0.36317116,6,0.375,RESPIRATORY_GASEOUS_EXCHANGE,BP
0.264919521,10,0.375,HOMEOSTASIS_OF_NUMBER_OF_CELLS,BP
0.216767648,16,0.376,SH3_SH2_ADAPTOR_ACTIVITY,MF
-0.413002806,4,0.377,REGULATION_OF_LIPID_METABOLIC_PROCESS,BP
0.270360284,10,0.377,RESPONSE_TO_EXTRACELLULAR_STIMULUS,BP
0.315430546,6,0.377,AUXILIARY_TRANSPORT_PROTEIN_ACTIVITY,MF
-0.230509606,62,0.378,NUCLEAR_TRANSPORT,BP
-0.402489658,5,0.38,REGULATION_OF_RHO_GTPASE_ACTIVITY,BP
-0.374653164,6,0.38,REGULATION_OF_RAS_GTPASE_ACTIVITY,BP
0.279395097,9,0.38,CYTOKINE_BIOSYNTHETIC_PROCESS,BP
-0.448095656,3,0.381,UNFOLDED_PROTEIN_RESPONSE,BP
-0.258415129,38,0.381,TRANSFERASE_ACTIVITY_TRANSFERRING_ACYL_GROUPS,MF
0.182473355,22,0.381,NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION_AND_BIOGENESIS,BP
0.307582334,8,0.382,NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS,BP
-0.384302643,5,0.383,PROTEIN_MATURATION,BP
-0.374514396,6,0.383,LIGAND_DEPENDENT_NUCLEAR_RECEPTOR_ACTIVITY,MF
-0.609786505,1,0.384,EXCITATORY_EXTRACELLULAR_LIGAND_GATED_ION_CHANNEL_ACTIVITY,MF
-0.332555511,8,0.384,GOLGI_STACK,CC
0.21379954,15,0.384,TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,BP
0.332037079,6,0.384,PROTEIN_SERINE_THREONINE_TYROSINE_KINASE_ACTIVITY,MF
-0.306327462,12,0.385,POSITIVE_REGULATION_OF_TRANSPORT,BP
0.270231436,10,0.385,RAS_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY,MF
0.274966894,9,0.386,FOCAL_ADHESION,CC
0.489245636,2,0.386,BILE_ACID_METABOLIC_PROCESS,BP
-0.424629774,3,0.387,INTERLEUKIN_8_BIOSYNTHETIC_PROCESS,BP
-0.380981956,6,0.387,G1_PHASE,BP
-0.34174539,9,0.387,CHROMOSOME_CONDENSATION,BP
0.23676846,11,0.387,ATPASE_ACTIVITY_COUPLED_TO_TRANSMEMBRANE_MOVEMENT_OF_IONS,MF
0.278584115,8,0.387,G_PROTEIN_SIGNALING_COUPLED_TO_CAMP_NUCLEOTIDE_SECOND_MESSENGER,BP
0.521197007,2,0.387,FUCOSYLTRANSFERASE_ACTIVITY,MF
0.522911471,2,0.387,CALCIUM_INDEPENDENT_CELL_CELL_ADHESION,BP
-0.34358978,7,0.39,PEROXISOMAL_MEMBRANE,CC
-0.285832402,19,0.39,CHROMATIN_BINDING,MF
0.298568084,6,0.39,TRANSCRIPTION_FROM_RNA_POLYMERASE_III_PROMOTER,BP
-0.318592983,8,0.391,COFACTOR_CATABOLIC_PROCESS,BP
-0.609786505,1,0.392,EXTRACELLULAR_LIGAND_GATED_ION_CHANNEL_ACTIVITY,MF
-0.331380105,8,0.392,DNA_MODIFICATION,BP
-0.301346757,13,0.392,REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,BP
0.265739597,11,0.392,HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_NOT_PEPTIDEBONDSIN_LINEAR_AMIDES,MF
-0.216476375,104,0.393,PROTEOLYSIS,BP
-0.609786505,1,0.394,LIGAND_GATED_CHANNEL_ACTIVITY,MF
-0.308943865,12,0.394,DAMAGED_DNA_BINDING,MF
0.25585346,9,0.394,BETA_TUBULIN_BINDING,MF
0.571139162,1,0.395,DETECTION_OF_BIOTIC_STIMULUS,BP
-0.257183091,34,0.396,RESPONSE_TO_OXIDATIVE_STRESS,BP
-0.295971032,15,0.398,HISTONE_MODIFICATION,BP
-0.34358978,7,0.399,MICROBODY_MEMBRANE,CC
-0.230509606,62,0.399,NUCLEOCYTOPLASMIC_TRANSPORT,BP
-0.256958735,26,0.4,MICROTUBULE,CC
0.244874918,11,0.4,REGULATION_OF_MITOTIC_CELL_CYCLE,BP
0.214840387,14,0.401,TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY,BP
0.205432407,12,0.402,ACTIVATION_OF_MAPK_ACTIVITY,BP
-0.347740629,6,0.403,GLYCOPROTEIN_CATABOLIC_PROCESS,BP
0.320598784,5,0.403,N_METHYLTRANSFERASE_ACTIVITY,MF
-0.29238335,15,0.404,INDUCTION_OF_APOPTOSIS_BY_EXTRACELLULAR_SIGNALS,BP
-0.321073128,9,0.406,UBIQUITIN_BINDING,MF
0.297474275,4,0.406,REGULATION_OF_CELLULAR_PH,BP
-0.322447352,10,0.408,SYNAPSE,CC
0.262155664,8,0.408,NF_KAPPAB_BINDING,MF
0.279395097,9,0.408,CYTOKINE_METABOLIC_PROCESS,BP
-0.596852112,1,0.41,SECRETIN_LIKE_RECEPTOR_ACTIVITY,MF
0.199968779,12,0.41,ESTABLISHMENT_AND_OR_MAINTENANCE_OF_CELL_POLARITY,BP
0.297567062,6,0.41,MONOVALENT_INORGANIC_CATION_HOMEOSTASIS,BP
0.39586082,3,0.41,INTEGRAL_TO_GOLGI_MEMBRANE,CC
0.574723391,1,0.411,PROTEOGLYCAN_BIOSYNTHETIC_PROCESS,BP
0.213459448,13,0.414,G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE,BP
0.204673008,10,0.415,SPHINGOLIPID_METABOLIC_PROCESS,BP
-0.199654445,308,0.417,ORGANELLE_ORGANIZATION_AND_BIOGENESIS,BP
0.340942377,4,0.417,CELLULAR_RESPONSE_TO_NUTRIENT_LEVELS,BP
0.190132724,10,0.418,REGULATION_OF_CYTOKINE_PRODUCTION,BP
0.196949293,15,0.418,ACTIN_POLYMERIZATION_AND_OR_DEPOLYMERIZATION,BP
0.23482139,10,0.418,PROTEIN_POLYMERIZATION,BP
0.39629874,3,0.419,INTERFERON_GAMMA_PRODUCTION,BP
-0.38278391,5,0.42,GENE_SILENCING,BP
0.185361429,19,0.42,ATPASE_ACTIVITY_COUPLED_TO_MOVEMENT_OF_SUBSTANCES,MF
0.227986791,6,0.42,CELL_SOMA,CC
0.293493239,6,0.42,PURINE_RIBONUCLEOTIDE_METABOLIC_PROCESS,BP
0.317183029,4,0.42,KINASE_ACTIVATOR_ACTIVITY,MF
-0.259984279,21,0.421,REGULATION_OF_MAP_KINASE_ACTIVITY,BP
0.23205235,8,0.421,TIGHT_JUNCTION,CC
0.319069614,5,0.421,CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS,BP
0.326214964,6,0.421,EXTRINSIC_TO_PLASMA_MEMBRANE,CC
-0.295971032,15,0.422,COVALENT_CHROMATIN_MODIFICATION,BP
0.197141034,9,0.422,NEGATIVE_REGULATION_OF_CELL_MIGRATION,BP
0.263453439,7,0.422,POSITIVE_REGULATION_OF_JNK_ACTIVITY,BP
0.284576265,7,0.422,ER_NUCLEAR_SIGNALING_PATHWAY,BP
-0.274712214,15,0.424,PHOSPHOINOSITIDE_BINDING,MF
-0.342642474,4,0.425,CELL_FATE_COMMITMENT,BP
0.25397529,8,0.425,REGULATION_OF_NEURON_APOPTOSIS,BP
0.497038653,2,0.425,NEGATIVE_REGULATION_OF_SECRETION,BP
-0.300795614,8,0.426,PEROXISOMAL_PART,CC
-0.400158925,3,0.427,MAP_KINASE_KINASE_KINASE_ACTIVITY,MF
0.211991182,9,0.428,PIGMENT_BIOSYNTHETIC_PROCESS,BP
0.22630177,9,0.428,NEURON_APOPTOSIS,BP
0.238092319,9,0.428,SH2_DOMAIN_BINDING,MF
0.305586523,5,0.43,SPECIFIC_TRANSCRIPTIONAL_REPRESSOR_ACTIVITY,MF
-0.375214341,3,0.431,ADENYLATE_CYCLASE_ACTIVATION,BP
0.39629874,3,0.431,INTERFERON_GAMMA_BIOSYNTHETIC_PROCESS,BP
0.263412352,6,0.432,ACTIVATION_OF_JNK_ACTIVITY,BP
-0.272846102,13,0.435,PROTEIN_AUTOPROCESSING,BP
-0.334009044,5,0.436,PROTEIN_TARGETING_TO_MEMBRANE,BP
-0.300795614,8,0.436,MICROBODY_PART,CC
0.225557266,10,0.436,METAL_ION_TRANSPORT,BP
0.244020547,7,0.436,REGULATION_OF_CELL_MORPHOGENESIS,BP
0.183648752,8,0.437,NEGATIVE_REGULATION_OF_TRANSPORT,BP
-0.292085389,9,0.438,POSITIVE_REGULATION_OF_TRANSLATION,BP
0.297474275,4,0.439,CELLULAR_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS,BP
-0.437622099,2,0.441,amidation,PTM
-0.352558667,5,0.441,G_PROTEIN_COUPLED_RECEPTOR_BINDING,MF
-0.314694646,9,0.441,G_PROTEIN_SIGNALING_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER,BP
-0.361708762,4,0.444,AMINO_SUGAR_METABOLIC_PROCESS,BP
0.230385275,7,0.444,MYOSIN_COMPLEX,CC
-0.275218386,14,0.446,LIGASE_ACTIVITY_FORMING_CARBON_OXYGEN_BONDS,MF
-0.272846102,13,0.447,PROTEIN_AMINO_ACID_AUTOPHOSPHORYLATION,BP
0.27892642,6,0.448,S_PHASE_OF_MITOTIC_CELL_CYCLE,BP
-0.332551782,4,0.449,REGULATION_OF_MEMBRANE_POTENTIAL,BP
-0.548542933,1,0.452,ORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
0.263813479,5,0.453,RESPONSE_TO_NUTRIENT,BP
0.260126894,4,0.454,CERAMIDE_METABOLIC_PROCESS,BP
-0.272697124,13,0.456,DOUBLE_STRANDED_RNA_BINDING,MF
-0.243755374,26,0.456,SPINDLE,CC
-0.277719495,10,0.457,SMALL_CONJUGATING_PROTEIN_BINDING,MF
-0.352007581,2,0.458,REGULATION_OF_INTERFERON_GAMMA_BIOSYNTHETIC_PROCESS,BP
0.351803184,3,0.458,CENTROSOME_CYCLE,BP
-0.275341533,13,0.459,EARLY_ENDOSOME,CC
0.260126894,4,0.459,SPHINGOID_METABOLIC_PROCESS,BP
-0.292758081,11,0.46,S_ADENOSYLMETHIONINE_DEPENDENT_METHYLTRANSFERASE_ACTIVITY,MF
-0.259967805,18,0.461,TRNA_METABOLIC_PROCESS,BP
-0.307481531,5,0.462,ION_CHANNEL_ACTIVITY,MF
-0.272206188,13,0.462,DEOXYRIBONUCLEASE_ACTIVITY,MF
-0.29989993,8,0.465,PEROXISOME_ORGANIZATION_AND_BIOGENESIS,BP
0.256633318,6,0.465,HEME_BIOSYNTHETIC_PROCESS,BP
-0.371599097,3,0.468,GLUCOSAMINE_METABOLIC_PROCESS,BP
-0.216349571,63,0.468,TRANSCRIPTION_REPRESSOR_ACTIVITY,MF
-0.260293531,12,0.47,RESPONSE_TO_UV,BP
-0.241885659,30,0.471,TRANSMISSION_OF_NERVE_IMPULSE,BP
-0.315209822,4,0.474,CATION_CHANNEL_ACTIVITY,MF
-0.198116527,196,0.474,INTRACELLULAR_TRANSPORT,BP
-0.307481531,5,0.475,SUBSTRATE_SPECIFIC_CHANNEL_ACTIVITY,MF
-0.35029001,2,0.478,CHEMOKINE_ACTIVITY,MF
-0.300163359,6,0.478,REGULATION_OF_CELL_CELL_ADHESION,BP
-0.341128313,3,0.48,ACETYLGLUCOSAMINYLTRANSFERASE_ACTIVITY,MF
-0.320392891,4,0.48,SMAD_BINDING,MF
-0.308730122,6,0.48,ENDOTHELIAL_CELL_PROLIFERATION,BP
-0.375214341,3,0.481,G_PROTEIN_SIGNALING_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY,BP
-0.35029001,2,0.484,CHEMOKINE_RECEPTOR_BINDING,MF
-0.295265655,5,0.485,PROTEIN_AMINO_ACID_ADP_RIBOSYLATION,BP
-0.288583595,8,0.485,ACTIN_FILAMENT_POLYMERIZATION,BP
-0.225902515,21,0.485,EMBRYONIC_DEVELOPMENT,BP
-0.332138404,2,0.486,SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS,BP
-0.248077123,16,0.486,METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
0.207686438,5,0.486,DI__TRI_VALENT_INORGANIC_CATION_TRANSPORT,BP
-0.278427702,7,0.487,POSITIVE_REGULATION_OF_CYTOKINE_BIOSYNTHETIC_PROCESS,BP
-0.268912875,7,0.491,VACUOLAR_TRANSPORT,BP
-0.278471139,8,0.492,REGULATION_OF_CYTOKINE_BIOSYNTHETIC_PROCESS,BP
-0.267901995,5,0.494,REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION,BP
-0.236911394,20,0.494,REGULATION_OF_GENE_EXPRESSION_EPIGENETIC,BP
-0.214087051,39,0.495,PROTEIN_IMPORT,BP
-0.258544494,7,0.496,REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY,BP
-0.234819435,21,0.496,ER_GOLGI_INTERMEDIATE_COMPARTMENT,CC
-0.236148735,17,0.497,RESPONSE_TO_LIGHT_STIMULUS,BP
-0.226669373,21,0.499,REGULATION_OF_CELL_GROWTH,BP
-0.228189644,29,0.5,INTERPHASE_OF_MITOTIC_CELL_CYCLE,BP
-0.205971394,98,0.5,POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS,BP
-0.268912875,7,0.51,LYSOSOMAL_TRANSPORT,BP
-0.209246667,27,0.512,GROWTH,BP
-0.262049602,7,0.513,CARBOXY_LYASE_ACTIVITY,MF
-0.236359799,7,0.515,DNA_DIRECTED_DNA_POLYMERASE_ACTIVITY,MF
-0.229874043,13,0.518,PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY,MF
-0.229149871,12,0.518,INOSITOL_OR_PHOSPHATIDYLINOSITOL_KINASE_ACTIVITY,MF
-0.220839708,22,0.519,REGULATION_OF_GROWTH,BP
-0.243402423,11,0.523,TRANS_GOLGI_NETWORK,CC
-0.182966776,7,0.525,POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION,BP
-0.25155629,5,0.526,TRANSFERASE_ACTIVITY_TRANSFERRING_SULFUR_CONTAINING_GROUPS,MF
-0.201514108,82,0.527,MICROTUBULE_CYTOSKELETON,CC
-0.241726842,9,0.528,DENDRITE,CC
-0.204229728,9,0.529,PROTEIN_AMINO_ACID_O_LINKED_GLYCOSYLATION,BP
-0.184870359,6,0.53,INTERLEUKIN_2_PRODUCTION,BP
-0.203587866,39,0.533,ENDOSOME,CC
-0.238808298,7,0.537,ACTIN_FILAMENT_BASED_MOVEMENT,BP
-0.224875156,10,0.537,CARBON_CARBON_LYASE_ACTIVITY,MF
-0.213984704,11,0.537,DI__TRI_VALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
-0.19880909,96,0.538,PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,MF
-0.198616411,13,0.541,CARBOHYDRATE_BIOSYNTHETIC_PROCESS,BP
-0.227186707,13,0.543,REGULATION_OF_ENDOCYTOSIS,BP
