protein,type,meas,coef,wald,fdr
DENND2A,2.0,19.0,0.326520623613,0.198835066006,0.26530109011502129
MBNL2,2.0,8.0,0.35201260308,0.198920521965,0.26537336698697261
ELL2,-2.0,5.0,-0.516473154675,0.199018222708,0.26546195392538724
MAGI1,2.0,7.0,-0.393866766687,0.199099488035,0.26552859394828121
DUOXA1,-2.0,7.0,-0.822367825826,0.199220952978,0.26564563149762521
IL2RA,2.0,19.0,-0.445078153014,0.199249882998,0.26564563149762521
HCLS1,2.0,7.0,0.506254002986,0.199520301576,0.26596435611689423
FRMD1,-2.0,8.0,-0.9220955281,0.199744294755,0.26622110435386592
CYP4A11,2.0,9.0,0.914710824316,0.199947984786,0.26645071593988184
DAPK3,-2.0,9.0,-0.254559984215,0.200169505898,0.26670401335638522
MIOX,-2.0,20.0,-0.508918137767,0.200575630488,0.26720315655773319
ALPK2,-2.0,7.0,0.874935550437,0.200889686108,0.26757950966858496
FGD2,2.0,9.0,0.463117015306,0.201393413084,0.26820834193413196
NKAIN4,2.0,19.0,0.746795800663,0.201478889539,0.26828005354363088
TINAGL1,2.0,7.0,0.572045717569,0.201514443296,0.26828527829764115
ZC3H12A,2.0,13.0,0.36534858134,0.201561203899,0.26830541925130258
CUX2,2.0,6.0,1.00121930329,0.201630832105,0.26831388734118988
PHEX,2.0,6.0,0.778747552796,0.201615758425,0.26831388734118988
TAL1,2.0,9.0,0.393569094714,0.2016901375,0.2683507052975696
RPL37,2.0,7.0,0.386099668627,0.201739041324,0.26837367448418559
PRR5,-2.0,8.0,-0.338166592457,0.201834814448,0.26845897697186322
LIFR,2.0,9.0,0.509400222752,0.203005185323,0.26997334304068765
FSIP1,-2.0,7.0,-0.825746909456,0.203079323059,0.27002959996613402
WNT2,2.0,11.0,0.700203920471,0.203156341134,0.27008966857326905
ZIC5,2.0,9.0,1.14616730083,0.20389047551,0.27098072912511417
KLHL36,-2.0,5.0,-0.347274657143,0.203872592824,0.27098072912511417
MMEL1,2.0,5.0,0.817567614298,0.204479358021,0.27172080757264794
SPATA6,2.0,8.0,0.350266725666,0.204660457,0.27191885906604812
LAD1,2.0,16.0,0.363894175482,0.204930870297,0.27223549598454022
MTRF1,-2.0,5.0,-0.36716450512,0.205000719139,0.27228564042183928
ATP2B3,2.0,8.0,-0.789896517638,0.205262995447,0.27259131476140447
PTPRS,-2.0,5.0,-0.628809145138,0.205323804198,0.27262938434668021
SGK2,2.0,11.0,0.657957626,0.205358558604,0.27263285241530893
PDE4D,-2.0,21.0,-0.305527342418,0.20633560746,0.27388710836804675
RNF44,2.0,5.0,0.322128270688,0.206385694528,0.27391072774018405
ALDH3B2,2.0,15.0,0.643848583944,0.206568740962,0.27411077297274933
LRGUK,2.0,19.0,0.377795157113,0.206748409427,0.27430627385587308
ITGBL1,2.0,9.0,-0.886954215211,0.207075791054,0.27469766339092655
RRBP1,2.0,5.0,0.433826426975,0.207126417479,0.27472185661509535
CHST9,2.0,10.0,0.966461654219,0.207386086858,0.2750232627785868
CYP2E1,2.0,6.0,0.761859486848,0.20773881481,0.27544796423562889
HIST1H4E,2.0,10.0,0.547810285549,0.208545203876,0.27647396362540388
CRIP1,2.0,6.0,0.857196658078,0.208598679366,0.27650164062795191
IGFN1,2.0,16.0,0.651813286544,0.208994353404,0.27694301514627484
FAM131C,2.0,6.0,0.85039022828,0.209002793246,0.27694301514627484
SPRR2G,2.0,26.0,0.34086546184,0.209094822318,0.27694301514627484
KRT20,2.0,5.0,1.06249329295,0.209087889495,0.27694301514627484
F7,2.0,9.0,1.02236799147,0.209094914996,0.27694301514627484
GJA3,2.0,5.0,-1.11498608091,0.209129919196,0.27694613186880163
KLHL31,2.0,5.0,0.684690258403,0.209273480152,0.27709298449149272
ZNF772,2.0,5.0,0.714708681537,0.209526526042,0.27738473449216633
ZNF486,2.0,13.0,0.665005649684,0.210463447817,0.27858161117089059
EYA2,2.0,23.0,0.477787020293,0.211112866714,0.27935403049453789
EPDR1,2.0,5.0,-0.737645934822,0.211096404178,0.27935403049453789
TDRD6,2.0,8.0,0.568177820151,0.211616348115,0.27994085045107719
FAM189A1,-2.0,10.0,-0.868044162658,0.21162234533,0.27994085045107719
GJC3,2.0,6.0,0.781477633266,0.211715278986,0.28002011482291489
MASP1,2.0,33.0,0.434327511121,0.211755197285,0.28002924592664385
HAPLN1,-2.0,5.0,-1.09296328967,0.212167983358,0.28044395119853216
SEMA4A,2.0,25.0,0.235192330157,0.212135168018,0.28044395119853216
TNFRSF14,2.0,5.0,0.48348711074,0.212154051507,0.28044395119853216
MALT1,-2.0,6.0,-0.336186785543,0.212347380653,0.28063734538758811
ADAMTS15,2.0,8.0,0.903386589006,0.212390211679,0.28063905172176096
TMEM169,2.0,5.0,0.700263366657,0.212447931043,0.28063905172176096
SH2D2A,2.0,23.0,0.300747786197,0.212440051444,0.28063905172176096
SLC44A4,2.0,9.0,-0.824589736905,0.212531170155,0.28069000477869893
SLC1A7,2.0,9.0,0.806138236675,0.212552688127,0.28069000477869893
NPM2,-2.0,22.0,-0.426832073819,0.212771625603,0.28093538735503387
KCNH6,2.0,15.0,0.476908435147,0.212923135001,0.2810916779887167
CALY,2.0,6.0,1.04576118506,0.213323304951,0.281576139526027
NTRK3,2.0,5.0,1.21530229677,0.213721868971,0.28205833088708876
SAT1,2.0,5.0,-0.458755943449,0.213845419475,0.28217748101887519
ANKRD45,2.0,15.0,0.55081307972,0.214448904633,0.28292978831826315
CD1C,2.0,23.0,-0.497981555058,0.214633301255,0.28312902974271947
ZBTB32,2.0,16.0,0.375678106293,0.215118752208,0.28372527697478478
HOXA11,2.0,7.0,-0.858995189153,0.215208793803,0.28379990501149005
PDE8B,-2.0,6.0,0.583725490809,0.215314443941,0.28389508992810181
AMPH,2.0,5.0,-0.926555011086,0.215869973677,0.2845833255710935
TTBK1,2.0,8.0,-0.595154339473,0.216294353849,0.28509847853124121
ABHD2,2.0,7.0,0.349993765011,0.216333655603,0.28510597682210898
TMEM105,2.0,14.0,0.606701255745,0.216371249226,0.28511122198787703
ZNF256,2.0,5.0,0.666771781429,0.216479167171,0.2851697616256772
PDE2A,2.0,15.0,0.279335102808,0.216482916188,0.2851697616256772
WFDC2,2.0,15.0,0.643625347342,0.21657866418,0.28525158844353876
FAM78B,2.0,16.0,0.375860899468,0.216653636177,0.28530603043866698
PGBD5,2.0,21.0,0.442753169034,0.216992401088,0.28570778423255322
C20orf194,2.0,11.0,0.312593960473,0.217104163274,0.28576621863614515
TMCC2,2.0,17.0,0.370683521674,0.21709959019,0.28576621863614515
NFATC2,2.0,21.0,0.328177121654,0.217153261881,0.28578649608650997
SFTPA1,2.0,8.0,0.699561014845,0.21734121682,0.28598948201532065
ZNF676,2.0,9.0,-0.972635630573,0.217599409459,0.28628481325132127
VCAN,-2.0,5.0,-0.841866284774,0.218546867605,0.28748674488552478
MYO15B,2.0,14.0,0.369410053415,0.2186857209,0.28758926014573311
FAM120C,2.0,5.0,0.431427737891,0.21869261117,0.28758926014573311
MMP3,2.0,10.0,0.915532061544,0.218748800859,0.28761855974112721
FOXF1,-2.0,6.0,0.549832920255,0.219432896935,0.28847331553034733
NUAK2,2.0,16.0,0.256445577839,0.219493415481,0.2885081590125555
SNRNP25,2.0,5.0,0.382695572263,0.219539744929,0.28852434404882621
PLA2G2D,2.0,5.0,-1.39743513387,0.219646601522,0.28857535224779818
SP8,2.0,6.0,-0.870610693303,0.21962735707,0.28857535224779818
DSEL,-2.0,7.0,-0.678243501211,0.219681227905,0.28857614605707105
FAM169A,-2.0,8.0,-0.618985578515,0.219839594435,0.28873946113336701
FADS6,2.0,10.0,-0.856756200941,0.219897576234,0.28877089977061388
NFIC,-2.0,9.0,-0.306001967764,0.220212013855,0.28913905596274975
CYP4X1,2.0,9.0,0.891060539223,0.220523601633,0.28950335691801371
IRF4,2.0,15.0,0.678044619523,0.221164472679,0.29029976126052526
TMEM63C,2.0,5.0,1.00743618433,0.221455260145,0.29063647169277834
AQP1,2.0,5.0,0.575547289549,0.221510944132,0.29066457737082996
CD48,2.0,20.0,-0.40465051265,0.221583903118,0.29071533893982265
SERPINB7,-2.0,7.0,1.39892177972,0.221722847464,0.29085264339468503
FCRLB,2.0,20.0,0.507360473884,0.221834912867,0.29095465145175203
F2R,-2.0,6.0,-0.478240503026,0.222668598182,0.29200294523457609
CNKSR3,-2.0,6.0,-0.525185337035,0.223048568286,0.29245601425253209
COL4A1,2.0,11.0,0.356713331501,0.223347786145,0.29280307914685577
WNT9A,2.0,16.0,0.405232163385,0.223698376815,0.29321737477106663
TNFSF13B,2.0,10.0,-0.493617216525,0.223775243396,0.29327280817133644
AIF1,2.0,9.0,0.433609422966,0.223817823665,0.29328329682171594
TRIP6,2.0,5.0,0.585904808832,0.224317517649,0.29389267604303643
RTN4R,2.0,7.0,0.439714462199,0.224511371896,0.29410122879140083
SHH,2.0,14.0,0.614955585586,0.224607116413,0.29418121701906869
MCM2,2.0,12.0,0.259884272549,0.224664917497,0.29421149146412423
COL24A1,-2.0,5.0,-0.841640093893,0.224808326449,0.29435384762830985
SCUBE3,2.0,9.0,0.737920481105,0.225641555337,0.2953992394456218
SPRY2,2.0,5.0,0.621819306082,0.225759886945,0.29550854337423793
PXDN,2.0,5.0,-0.576895320593,0.226213131992,0.29601045750625254
PLA1A,2.0,7.0,-0.784643295123,0.226181338388,0.29601045750625254
HEPH,2.0,6.0,0.662416718429,0.226507527837,0.29634996932223712
LAMB3,2.0,14.0,0.456848919402,0.226754813189,0.29662774914756018
SCN1A,2.0,9.0,0.838435025942,0.227179453981,0.29713741382689152
CTIF,-2.0,6.0,-0.357755152652,0.227237692202,0.29716776214325752
KLHL30,2.0,7.0,0.704533982471,0.227496079455,0.29738443703242218
ACP5,2.0,13.0,0.377749345558,0.22750885395,0.29738443703242218
SLC25A13,2.0,6.0,0.28762304915,0.227543621356,0.29738443703242218
C9orf66,-2.0,6.0,-0.738662334754,0.227536668281,0.29738443703242218
ST6GALNAC1,2.0,13.0,0.704148047342,0.227826109393,0.29770775841498692
ZNF667,2.0,8.0,0.53589752602,0.228139925695,0.29807191154426221
GDAP1,2.0,25.0,0.323946845536,0.228618726256,0.29865147637551065
RGS9,2.0,13.0,-0.52300334941,0.22883402577,0.29888669642422916
EGFLAM,2.0,9.0,0.416857359088,0.228975320826,0.29902519957601609
GBP1,2.0,5.0,0.678601274603,0.229191797051,0.29926182613696001
HHIPL2,2.0,18.0,0.595103734589,0.229298335709,0.2993548535457084
OAS3,2.0,5.0,0.617268228455,0.229469425839,0.29953033248604199
NOS3,2.0,13.0,0.293860295153,0.229503375481,0.29953033248604199
CARD16,-2.0,5.0,-0.533957188643,0.229594270755,0.29960286223787946
DOCK8,-2.0,6.0,-0.552179656653,0.229957736598,0.30003099858829579
FAM183A,2.0,12.0,0.761984405981,0.230025407863,0.30007313280371506
VASH2,2.0,13.0,0.459878481809,0.23022256136,0.30028414046637186
CACNA2D4,2.0,19.0,0.257782288819,0.230999967371,0.30125180246648176
LXN,2.0,19.0,0.263294496663,0.231269051805,0.30155635625118327
SLC27A2,-2.0,5.0,-0.730001490484,0.231792068184,0.30219187247770402
C11orf63,2.0,5.0,0.733373329084,0.231933039962,0.30232919086424559
C11orf45,2.0,6.0,0.513757402649,0.232218342842,0.30265457651926947
RENBP,2.0,9.0,-0.422546709676,0.232697006455,0.30323183419145622
LRRC4,2.0,14.0,0.445242487822,0.232899231216,0.30344873720070226
OTOS,2.0,6.0,0.845881528531,0.233102630903,0.30366710418061671
C1QTNF3,2.0,12.0,0.525628095089,0.233956845431,0.30473310241820833
PDE10A,-2.0,6.0,0.680075030546,0.234334433595,0.30517805400808301
IGFBP4,2.0,6.0,0.475754300569,0.234498940392,0.30534541179129859
EML5,2.0,5.0,0.41051122317,0.234639286768,0.30548126329432601
SELP,2.0,16.0,0.505476055196,0.234827276165,0.30565881043605847
DLL4,-2.0,8.0,-0.353820689786,0.234847732564,0.30565881043605847
CFP,2.0,8.0,0.507140853616,0.235098221599,0.30593788211120948
UBASH3B,2.0,5.0,0.66562990983,0.235202564553,0.30602671460998943
DACH1,2.0,5.0,1.06621432681,0.235254576144,0.30604744092809832
POTEM,2.0,6.0,0.54919865371,0.235437139556,0.30623797235337019
ALK,2.0,5.0,1.06481697681,0.235512283571,0.30628874413463369
GABPB1,-2.0,5.0,-0.238657077232,0.235567270673,0.30631328987406159
PSTPIP2,-2.0,5.0,-0.620591375759,0.236417645174,0.30737192924099455
STX18,2.0,10.0,0.247248301759,0.236513732106,0.30744972808021315
EFNA5,-2.0,7.0,-0.74480022119,0.236586453412,0.30747817947490863
RPS6KA2,-2.0,6.0,-0.390192575356,0.236608120424,0.30747817947490863
WDR38,2.0,5.0,1.21133633984,0.237009670179,0.3079528220674731
C8orf48,-2.0,22.0,-0.429489804576,0.237078562275,0.30799515472807293
PACSIN1,2.0,8.0,0.547689389645,0.237307659899,0.3082455698715893
PCDH15,-2.0,7.0,-0.771618592601,0.237549954733,0.30851304793247131
S100A14,2.0,28.0,0.36245193386,0.237720484228,0.30868725462684521
RBFOX1,-2.0,25.0,0.494354540544,0.238143749391,0.30918954268040955
HBA2,2.0,5.0,0.907901194574,0.239696715941,0.31111446438161355
MUC12,2.0,5.0,-1.15137861389,0.239699719964,0.31111446438161355
ZBTB7C,-2.0,7.0,-0.691767978828,0.239871717479,0.31129007155086791
PREPL,2.0,5.0,0.274468211787,0.240205581085,0.31167565225042992
CACNA1E,2.0,15.0,0.607359189154,0.240396553558,0.31187573681174452
DAAM2,2.0,9.0,0.381385459168,0.240494003909,0.31195444886971574
MGMT,2.0,5.0,0.541361887898,0.24103906594,0.31256587024911775
SLC22A3,-2.0,5.0,0.911686478051,0.241004539416,0.31256587024911775
GRIA4,-2.0,5.0,-0.977418375036,0.241140513821,0.31264962369820604
C2,2.0,9.0,0.467882097944,0.241518398367,0.31309170945205245
ZNF208,2.0,9.0,0.757064134511,0.241865159895,0.31349332002324171
FCRL1,2.0,24.0,-0.540482948409,0.242014261261,0.31363864996376206
GRIK4,2.0,5.0,0.90767253693,0.242115693552,0.31372216814996745
SLC17A2,2.0,10.0,-0.400319385265,0.242277037851,0.31388328013604955
WAS,2.0,9.0,0.406375782822,0.242618006791,0.31427702101362054
ADTRP,2.0,10.0,0.677414193498,0.243114811344,0.31482440149949376
FCGBP,2.0,17.0,0.647338287546,0.243092668513,0.31482440149949376
FAM20A,2.0,15.0,-0.462043185294,0.243311081233,0.31503046725976014
PEG10,2.0,5.0,-1.28793223098,0.243393896535,0.31507130279808593
WIF1,2.0,5.0,-1.56155115265,0.243416911959,0.31507130279808593
ZMAT4,2.0,15.0,0.618225849422,0.243515683419,0.31510391567652296
ITGAV,2.0,8.0,0.324350441242,0.243516407364,0.31510391567652296
ADA,2.0,14.0,0.282477808453,0.243901188367,0.31555367293040387
SOX5,2.0,13.0,0.491102662218,0.244013286687,0.31565055630311895
ID2,2.0,5.0,0.435215882648,0.245132442599,0.3170499204218315
GDAP1L1,2.0,12.0,0.525144887272,0.24540726781,0.31735698209574636
KATNAL2,-2.0,6.0,-0.516481839199,0.245566511909,0.31751450518437363
PRG4,2.0,17.0,0.564383265233,0.245694230172,0.31763122394691962
HIST1H2BG,2.0,10.0,0.544825705854,0.245742729329,0.31764550901658062
DTD1,2.0,5.0,0.371767681061,0.245920672776,0.31782708311481189
SYCE1,2.0,6.0,-0.843403069127,0.246037657461,0.31790141558570545
SSX1,2.0,9.0,-1.00376034211,0.24609062659,0.31790141558570545
PLBD1,2.0,8.0,-0.480969743698,0.246073557335,0.31790141558570545
FAM19A2,2.0,7.0,0.5856913756,0.246500669614,0.31838262215152646
C6orf222,2.0,6.0,0.786705094454,0.246676909674,0.31856174601985993
IQSEC2,2.0,5.0,0.338671524816,0.246975241732,0.31889846253137749
CXCL9,2.0,6.0,1.12534731022,0.247611114992,0.31967084891366232
KLHL15,2.0,5.0,0.35141430645,0.24797064614,0.32005288890571082
AGTR1,2.0,18.0,0.611632616791,0.247982502463,0.32005288890571082
ELAVL3,2.0,14.0,0.465057303991,0.248297769834,0.32041102749557338
GAA,2.0,12.0,0.299001630234,0.248786936856,0.32094460812378101
SPRR2E,2.0,25.0,-0.416100903407,0.24876823818,0.32094460812378101
NOS2,2.0,7.0,0.669388577082,0.249030155418,0.32120951615743293
CBLC,2.0,8.0,0.708192961914,0.24925479606,0.32145038470174087
ISL2,2.0,5.0,0.89635079599,0.249520231192,0.32174047033298497
SLAIN1,2.0,5.0,-0.895674494665,0.249555594709,0.32174047033298497
SLC35E2,2.0,5.0,0.384363500114,0.250109680324,0.32240582196233142
KRT40,2.0,5.0,1.0926291786,0.250495350424,0.32281294181708109
PAGE2,2.0,5.0,-1.33444959651,0.250501624975,0.32281294181708109
B2M,-2.0,7.0,-0.377897737385,0.251096041437,0.32352979241540181
HIST1H2AG,2.0,11.0,0.509437616577,0.251222110807,0.32364306559266698
PRB3,2.0,9.0,0.758075829075,0.252513230403,0.32524990483885985
HSBP1L1,-2.0,7.0,-0.334799003824,0.252546082677,0.32524990483885985
CYP4F12,2.0,19.0,0.532423863314,0.253186141752,0.32602472359828671
SLC28A2,-2.0,7.0,-0.960038587032,0.253305536674,0.32602997907018
PNCK,2.0,10.0,0.707431816902,0.253271676636,0.32602997907018
SEMG2,2.0,16.0,0.467985612384,0.253280696476,0.32602997907018
RLN1,2.0,12.0,0.475956595208,0.253443884318,0.32615855360155571
LACC1,2.0,5.0,0.414380238121,0.253807832357,0.32647831878275069
OMG,-2.0,5.0,-0.614366923417,0.253801498631,0.32647831878275069
RHBDL1,2.0,5.0,0.638576076524,0.253806326188,0.32647831878275069
SLCO1A2,2.0,9.0,0.940769353495,0.253971983198,0.32663993350847925
IGF2R,-2.0,5.0,-0.34621273112,0.254253798116,0.3269528070976323
PTPRD,2.0,10.0,-0.690612200708,0.254538300123,0.32726904072216334
MMP12,2.0,9.0,0.954023643757,0.254649314156,0.32732962142119493
CD300LB,2.0,12.0,-0.406200614391,0.25466259983,0.32732962142119493
PRELP,2.0,18.0,0.492791770856,0.254987760374,0.32769790658945341
LPAR5,2.0,16.0,0.2741276808,0.255229269165,0.32792196710836541
ATG9B,2.0,13.0,0.439272627008,0.255239427829,0.32792196710836541
PLA2R1,2.0,9.0,0.391210627959,0.255428055724,0.3281146098208686
NAALADL2,-2.0,6.0,-0.613032174226,0.255773536966,0.32850865241417659
AMOTL2,2.0,13.0,0.234879100963,0.25676085547,0.32972680940116927
EHF,2.0,11.0,0.484828078069,0.257330350731,0.33040811911865187
PNOC,-2.0,21.0,-0.585953374905,0.257556883433,0.33064893072201595
CYTIP,2.0,6.0,0.589384804719,0.259117340458,0.33260188888730269
GRB14,2.0,8.0,0.906679433125,0.259637560659,0.33321921463343968
KCNQ3,2.0,76.0,0.217360064375,0.259831858803,0.3334181280429892
IQUB,2.0,8.0,-0.641629693283,0.25993997109,0.33350640368808965
TMEM108,2.0,10.0,0.571468389481,0.260037005891,0.33358044222098132
SLC1A1,2.0,13.0,0.504439447446,0.260154512117,0.33368071552593243
DAZAP1,-2.0,12.0,-0.136871166898,0.260518532973,0.33406209811354987
PPP1R9A,2.0,5.0,0.696118481006,0.260530627095,0.33406209811354987
LIPH,2.0,34.0,0.345068531218,0.26087069857,0.33444759148617148
ALDH1A1,2.0,5.0,0.761132943591,0.261052301344,0.33462983527335466
FAM181B,2.0,14.0,0.573983409837,0.261138629378,0.33468991453360214
NETO1,-2.0,5.0,1.1558995987,0.261531580352,0.33514290142743852
PTPRT,2.0,13.0,0.829167486323,0.262018430484,0.33571606153601635
SOSTDC1,2.0,5.0,1.47042905648,0.262137908394,0.33581841700562709
DPY19L2,2.0,7.0,0.583468815654,0.262725793994,0.33652071649858262
DIO1,2.0,9.0,0.813415570455,0.262913509091,0.33671031014748765
RBP1,2.0,15.0,0.474008118333,0.26304810523,0.33683182798375955
UXT,2.0,8.0,0.267865144788,0.263243579083,0.33703125098542164
ANGPTL3,2.0,7.0,0.565835016322,0.26330494725,0.33705894394440677
MAGEA11,2.0,7.0,1.39263479162,0.263747194927,0.33747227445602596
B4GALNT3,2.0,20.0,0.365438876605,0.263732827112,0.33747227445602596
SLC22A31,-2.0,7.0,-0.94173067991,0.263718574935,0.33747227445602596
HAND2,-2.0,7.0,-0.664249803973,0.264696177961,0.33863544215189167
PDK3,2.0,5.0,0.451323062164,0.264835196691,0.3387621985119918
TSHZ3,2.0,17.0,0.306270103726,0.265012496949,0.33893787682738863
RFESD,-2.0,5.0,-0.36982727133,0.265322729577,0.33928349046742656
BTLA,2.0,7.0,0.678928534957,0.265784130392,0.33982227826092037
PRKACB,2.0,5.0,0.584398934303,0.265929078855,0.33995635973546523
SDC3,2.0,5.0,0.366087837588,0.266213420244,0.34026856999862481
BDNF,2.0,5.0,0.712762327015,0.266470845754,0.34054628803485626
ADAMTS9,2.0,5.0,-0.591062544277,0.267019095136,0.34119553554406618
CXCL2,2.0,7.0,0.679300969964,0.267284978284,0.34148383578916092
GLDC,-2.0,7.0,-0.995191881393,0.26752119354,0.34168269290903081
TRIM55,2.0,21.0,0.558730406371,0.267511550301,0.34168269290903081
KLF15,2.0,11.0,0.50863541404,0.267716524675,0.34188069290839646
FHOD3,2.0,7.0,0.504029721957,0.268190417072,0.34243430943886666
LIX1L,2.0,25.0,0.200372166649,0.268634457584,0.3428980390113055
CACNB4,2.0,5.0,0.711428535264,0.268623231521,0.3428980390113055
SIAE,2.0,5.0,0.4401918103,0.268949428138,0.34324842754590584
F5,2.0,17.0,-0.43359035,0.269536628795,0.34394609379287067
ANPEP,2.0,7.0,-0.748647076442,0.269847120728,0.34429050511680342
DLGAP2,-2.0,32.0,-0.254916401483,0.269925089379,0.34433818741381095
GP2,2.0,5.0,1.39285613323,0.270069250647,0.34447028330677831
SLC28A1,2.0,7.0,0.784425477203,0.27012888428,0.34449454164183707
BRE,2.0,7.0,0.199094963604,0.270508842785,0.3449272406048105
GABRA3,2.0,7.0,1.19752391721,0.270778665137,0.3452193954143708
C6orf15,2.0,11.0,0.981810037673,0.270888730761,0.34530781699946794
MMP1,2.0,10.0,0.862517034489,0.271238876156,0.34570220098466969
REG4,2.0,6.0,-1.04027274729,0.271315453885,0.34574784853537532
BMP3,-2.0,5.0,-1.09732400727,0.271597489142,0.34605526557026323
PQBP1,2.0,8.0,0.236613208741,0.271722951605,0.34616312338719007
FRZB,2.0,10.0,0.546945471049,0.271772009018,0.34617362674469204
CDH4,2.0,28.0,0.348058964311,0.271931258732,0.34631852029456811
ARRDC3,-2.0,5.0,-0.36498464617,0.271967420854,0.34631852029456811
APPL2,2.0,5.0,0.27190871932,0.272245586389,0.34662069404800128
DLX5,2.0,5.0,-0.935567281778,0.272477727959,0.34686418858653156
BBX,2.0,8.0,0.235598168423,0.27255937249,0.34691605604156828
C22orf29,2.0,7.0,0.29442612356,0.272625491118,0.34694814938663465
CLTCL1,2.0,7.0,0.424067393271,0.273140036517,0.34749869352533302
METAP1D,2.0,8.0,0.261441274768,0.273133548462,0.34749869352533302
SPAG16,2.0,5.0,0.635907753538,0.27337536892,0.34771063552226628
GBP6,2.0,7.0,0.641351478588,0.273388614513,0.34771063552226628
PRMT8,2.0,16.0,0.462815436472,0.273498426274,0.34779814867367825
LMBRD2,2.0,13.0,0.250793117649,0.27385007643,0.34819312670997393
ALB,2.0,6.0,1.24249477621,0.274003030798,0.34833538777400985
RGN,2.0,9.0,-0.725112649661,0.274245668137,0.34848715462728413
VSIG2,2.0,5.0,1.30306750216,0.274174988425,0.34848715462728413
TDRD10,2.0,25.0,0.305217808634,0.274236084025,0.34848715462728413
SPEF1,2.0,11.0,0.541426804889,0.27461704219,0.34890679326836943
SLC38A5,2.0,8.0,0.67192597631,0.27478709249,0.34907055840903212
SCRT1,2.0,70.0,0.186261353765,0.275011977562,0.3493039223842227
C10orf105,2.0,6.0,0.591290925008,0.275214276082,0.34950853267428827
TMEM154,-2.0,5.0,-0.567076923604,0.276333649907,0.3508775476812061
FBXO2,2.0,6.0,0.85990206935,0.276489775481,0.35102324137495394
DENND5B,2.0,12.0,0.31000637681,0.276761624296,0.35131578827934851
LENG8,2.0,6.0,0.357313178544,0.27696368309,0.35143087305389942
CARTPT,-2.0,9.0,-0.994673997065,0.276938031388,0.35143087305389942
LOXL2,-2.0,24.0,-0.256175792586,0.276976584103,0.35143087305389942
LNPEP,-2.0,5.0,-0.399143931895,0.277290831645,0.35177697188336471
B3GALT2,2.0,17.0,0.403759474966,0.277416629048,0.35183131692357755
C6orf25,2.0,9.0,0.516011793394,0.277390098505,0.35183131692357755
PDGFRL,-2.0,22.0,-0.327116854799,0.277612798864,0.35202747196325612
C21orf58,2.0,7.0,0.375248357581,0.277751744953,0.35215101654612418
MYOM2,-2.0,33.0,-0.307970757079,0.277832196084,0.35220037172064844
DYNC1I1,2.0,5.0,-0.770093734611,0.27789240127,0.35222405074256491
TTPA,2.0,16.0,0.553387638508,0.27808603875,0.35241682066059637
TF,2.0,10.0,0.803488395026,0.278527787185,0.35292391558157615
DOT1L,-2.0,11.0,-0.224931756387,0.279327482157,0.35388434707286065
SERPINB8,-2.0,7.0,-0.347596206842,0.279510599197,0.35401058718626738
ARHGEF6,2.0,5.0,-0.455721484799,0.279500096959,0.35401058718626738
RPS15A,2.0,7.0,0.311387808754,0.279897590786,0.35444780009677535
MLF1,2.0,19.0,0.352229569921,0.280289762473,0.35489144130353811
CCDC102B,-2.0,7.0,0.426228569738,0.280523744837,0.3549757427583608
ZSCAN1,2.0,5.0,0.788028916327,0.280500305918,0.3549757427583608
ST18,2.0,19.0,0.391551257137,0.280509799035,0.3549757427583608
ZNF626,2.0,13.0,0.347570296533,0.280442138955,0.3549757427583608
NEFL,-2.0,23.0,-0.492642521299,0.281292568244,0.35589551966699001
CELF2,2.0,9.0,-0.390895625848,0.28135202345,0.35591765293164668
TAOK3,2.0,7.0,0.212172125847,0.28172168638,0.35633214194343843
FMNL2,2.0,5.0,0.371114744058,0.282964988626,0.35785135433490572
PTCH2,2.0,9.0,0.425525272698,0.283617467656,0.3586230412436423
CEACAM20,2.0,7.0,0.602350122718,0.283675264979,0.35864265874991463
C9orf66,2.0,11.0,0.483216308125,0.283774061774,0.35871409716394292
NBPF14,2.0,25.0,0.181312334796,0.283831167714,0.35873282142011947
KIAA1456,-2.0,22.0,-0.460276209826,0.283913365016,0.35878324822239899
ILDR2,2.0,17.0,0.429844465685,0.284092576194,0.35895623883129368
GNGT2,2.0,14.0,-0.282780299615,0.284515819506,0.35943747111240143
UBL3,2.0,5.0,0.33687248935,0.284647792436,0.35955064414597426
AIFM3,2.0,7.0,0.540505154478,0.284935600714,0.35986059637488998
FCGR3A,2.0,20.0,-0.344075832438,0.28504416112,0.35994410817633277
FCER1G,2.0,20.0,-0.269375040044,0.285277679639,0.3601853644976945
EGFL6,-2.0,6.0,0.606896136536,0.28532843175,0.36019105514044025
AGAP5,2.0,7.0,0.29752921181,0.285367117489,0.36019105514044025
TUSC5,2.0,7.0,1.05376335414,0.285952125096,0.3608757513860113
HSD17B13,-2.0,5.0,-0.680694380317,0.286490763615,0.36144886676233345
RLBP1,2.0,6.0,0.844441935085,0.28649147975,0.36144886676233345
LILRA1,2.0,6.0,-0.556943047003,0.286629207244,0.36156884828109942
OPRK1,2.0,19.0,0.593636392317,0.2866740286,0.36157161495737333
RBP2,2.0,14.0,0.586361882691,0.286772816268,0.36164243645372807
FAM163A,2.0,13.0,0.46007603182,0.287060337233,0.36195120862288788
SLC17A1,2.0,11.0,0.3860695352,0.287110216092,0.36196029323629514
SH3GL3,2.0,7.0,0.708882873507,0.287451850709,0.36233713742184714
